fpb_ftr_id,fpb_long,fpb_lat,fpb_site_id,fpb_rev_dt,fpb_o_ftr_id,fpb_o_nm,fpb_o_site_id
300,-122.56315379,42.62579881,300,20190927,BLMMed22562026259,USBLM-OR-Medford,BLMMed22562026259
301,-122.5866439,42.62701806,301,20190927,BLMMed22585426271,USBLM-OR-Medford,BLMMed22585426271
302,-122.59251893,42.62864248,302,20190927,BLMMed22591326287,USBLM-OR-Medford,BLMMed22591326287
303,-122.59360747,42.63152148,303,20190927,BLMMed22592426316,USBLM-OR-Medford,BLMMed22592426316
304,-122.57650861,42.63054735,304,20190927,BLMMed22575326306,USBLM-OR-Medford,BLMMed22575326306
306,-122.59537842,42.63450167,306,20190927,BLMMed22594226346,USBLM-OR-Medford,BLMMed22594226346
307,-122.59655002,42.63261394,307,20190927,BLMMed22595426327,USBLM-OR-Medford,BLMMed22595426327
308,-122.59781065,42.63196814,308,20190927,BLMMed22596626321,USBLM-OR-Medford,BLMMed22596626321
309,-122.55335499,42.64114441,309,20190927,BLMMed22552226412,USBLM-OR-Medford,BLMMed22552226412
310,-122.54921762,42.63895535,310,20190927,BLMMed22548026391,USBLM-OR-Medford,BLMMed22548026391
311,-122.55541687,42.63699195,311,20190927,BLMMed22554226371,USBLM-OR-Medford,BLMMed22554226371
312,-122.54261442,42.64410799,312,20190927,BLMMed22541426442,USBLM-OR-Medford,BLMMed22541426442
313,-122.54243235,42.64687285,313,20190927,BLMMed22541226470,USBLM-OR-Medford,BLMMed22541226470
314,-122.53621849,42.64869555,314,20190927,BLMMed22535026488,USBLM-OR-Medford,BLMMed22535026488
315,-122.5476711,42.64096311,315,20190927,BLMMed22546526411,USBLM-OR-Medford,BLMMed22546526411
316,-122.53845585,42.64600649,316,20190927,BLMMed22537326461,USBLM-OR-Medford,BLMMed22537326461
317,-122.52871497,42.64614594,317,20190927,BLMMed22527526462,USBLM-OR-Medford,BLMMed22527526462
318,-122.5287255,42.64614962,318,20190927,BLMMed22527526463,USBLM-OR-Medford,BLMMed22527526463
319,-123.27794946,42.71045433,319,20090313,BLMMed23276727106,USBLM-OR-Medford,BLMMed23276727106
320,-123.33844381,42.7169128,320,20190927,BLMMed23337227170,USBLM-OR-Medford,BLMMed23337227170
321,-123.2874726,42.68136745,321,20190927,BLMMed23286226815,USBLM-OR-Medford,BLMMed23286226815
322,-123.29496461,42.63433362,322,20190927,BLMMed23293726344,USBLM-OR-Medford,BLMMed23293726344
323,-123.25850328,42.64721372,323,20190927,BLMMed23257326473,USBLM-OR-Medford,BLMMed23257326473
324,-123.27956134,42.71903394,324,20190927,BLMMed23278327191,USBLM-OR-Medford,BLMMed23278327191
325,-122.637849,42.63983024,325,20190927,BLMMed22636726399,USBLM-OR-Medford,BLMMed22636726399
327,-123.13009254,42.62745926,327,20190927,BLMMed23128926276,USBLM-OR-Medford,BLMMed23128926276
328,-123.13769393,42.62750533,328,20190927,BLMMed23136526276,USBLM-OR-Medford,BLMMed23136526276
329,-123.13538496,42.62598796,329,20190927,BLMMed23134226261,USBLM-OR-Medford,BLMMed23134226261
330,-123.14647465,42.62571077,330,20190927,BLMMed23145326258,USBLM-OR-Medford,BLMMed23145326258
331,-123.13874169,42.63018588,331,20190927,BLMMed23137526303,USBLM-OR-Medford,BLMMed23137526303
332,-123.15069314,42.62643792,332,20190927,BLMMed23149526265,USBLM-OR-Medford,BLMMed23149526265
333,-123.14758018,42.62960729,333,20190927,BLMMed23146426297,USBLM-OR-Medford,BLMMed23146426297
334,-123.14646464,42.63157814,334,20110908,BLMMed23145226317,USBLM-OR-Medford,BLMMed23145226317
335,-123.14646425,42.63159208,335,20190927,BLMMed23145226318,USBLM-OR-Medford,BLMMed23145226318
336,-123.13334805,42.63235214,336,20190927,BLMMed23132126325,USBLM-OR-Medford,BLMMed23132126325
337,-123.13448397,42.63179455,337,20190927,BLMMed23133326319,USBLM-OR-Medford,BLMMed23133326319
338,-123.13552739,42.63173381,338,20190927,BLMMed23134326318,USBLM-OR-Medford,BLMMed23134326318
339,-123.12928117,42.63554462,339,20190927,BLMMed23128126357,USBLM-OR-Medford,BLMMed23128126357
340,-123.13049755,42.63727658,340,20190927,BLMMed23129326374,USBLM-OR-Medford,BLMMed23129326374
341,-123.16029268,42.62668707,341,20190927,BLMMed23159126268,USBLM-OR-Medford,BLMMed23159126268
342,-123.15901997,42.62782657,342,20190927,BLMMed23157826279,USBLM-OR-Medford,BLMMed23157826279
343,-123.15462253,42.63289254,343,20190927,BLMMed23153426330,USBLM-OR-Medford,BLMMed23153426330
344,-123.2017715,42.62499613,344,20190927,BLMMed23200626251,USBLM-OR-Medford,BLMMed23200626251
345,-123.20113068,42.62737714,345,20190927,BLMMed23199926275,USBLM-OR-Medford,BLMMed23199926275
346,-123.16665078,42.64313951,346,20190927,BLMMed23165426432,USBLM-OR-Medford,BLMMed23165426432
347,-123.1612233,42.64584989,347,20190927,BLMMed23160026460,USBLM-OR-Medford,BLMMed23160026460
349,-123.14884989,42.64289357,349,20190927,BLMMed23147626430,USBLM-OR-Medford,BLMMed23147626430
350,-123.15342561,42.64759256,350,20190927,BLMMed23152226477,USBLM-OR-Medford,BLMMed23152226477
351,-123.15893535,42.64954839,351,20190927,BLMMed23157726497,USBLM-OR-Medford,BLMMed23157726497
352,-123.15964356,42.64848457,352,20190927,BLMMed23158426486,USBLM-OR-Medford,BLMMed23158426486
353,-123.12864452,42.64031122,353,20190927,BLMMed23127426404,USBLM-OR-Medford,BLMMed23127426404
354,-123.12773303,42.64351059,354,20190927,BLMMed23126526436,USBLM-OR-Medford,BLMMed23126526436
355,-123.12754518,42.64429312,355,20190927,BLMMed23126326444,USBLM-OR-Medford,BLMMed23126326444
356,-123.1291176,42.64482297,356,20190927,BLMMed23127926449,USBLM-OR-Medford,BLMMed23127926449
357,-123.12711432,42.64974782,357,20190927,BLMMed23125926499,USBLM-OR-Medford,BLMMed23125926499
359,-123.144924,42.68333803,359,20190927,BLMMed23143726834,USBLM-OR-Medford,BLMMed23143726834
360,-123.14759993,42.68404437,360,20190927,BLMMed23146426842,USBLM-OR-Medford,BLMMed23146426842
361,-123.14441297,42.67730352,361,20190927,BLMMed23143226774,USBLM-OR-Medford,BLMMed23143226774
362,-123.13610617,42.66778982,362,20190927,BLMMed23134926679,USBLM-OR-Medford,BLMMed23134926679
363,-123.13484616,42.6657252,363,20190927,BLMMed23133626658,USBLM-OR-Medford,BLMMed23133626658
364,-123.14293146,42.66412666,364,20190927,BLMMed23141726642,USBLM-OR-Medford,BLMMed23141726642
365,-123.14094081,42.6589774,365,20190927,BLMMed23139726591,USBLM-OR-Medford,BLMMed23139726591
366,-123.14681198,42.65462045,366,20190927,BLMMed23145626547,USBLM-OR-Medford,BLMMed23145626547
368,-123.13829211,42.65258877,368,20190927,BLMMed23137126527,USBLM-OR-Medford,BLMMed23137126527
369,-123.16921909,42.6449672,369,20190927,BLMMed23168026451,USBLM-OR-Medford,BLMMed23168026451
370,-123.16546211000001,42.64478706,370,20190927,BLMMed23164226449,USBLM-OR-Medford,BLMMed23164226449
371,-123.1727813,42.65531653,371,20190927,BLMMed23171626554,USBLM-OR-Medford,BLMMed23171626554
372,-123.17609526,42.65517799,372,20190927,BLMMed23174926553,USBLM-OR-Medford,BLMMed23174926553
373,-123.17299867,42.65816834,373,20190927,BLMMed23171826583,USBLM-OR-Medford,BLMMed23171826583
374,-123.1417714,42.66614416,374,20190927,BLMMed23140626663,USBLM-OR-Medford,BLMMed23140626663
375,-123.23609784,42.72558679,375,20190927,BLMMed23234927257,USBLM-OR-Medford,BLMMed23234927257
376,-123.16947454,42.7232883,376,20190927,BLMMed23168327234,USBLM-OR-Medford,BLMMed23168327234
377,-123.16481441,42.71581714,377,20190927,BLMMed23163627159,USBLM-OR-Medford,BLMMed23163627159
378,-123.24029648,42.65025299,378,20190927,BLMMed23239126504,USBLM-OR-Medford,BLMMed23239126504
379,-123.19609775,42.66994251,379,20090313,BLMMed23194926700,USBLM-OR-Medford,BLMMed23194926700
381,-123.16485755,42.7093058,381,20190927,BLMMed23163627094,USBLM-OR-Medford,BLMMed23163627094
383,-123.15174938,42.72873029,383,20190927,BLMMed23150527288,USBLM-OR-Medford,BLMMed23150527288
384,-123.75640969,42.53348868,384,20190927,BLMMed23755225336,USBLM-OR-Medford,BLMMed23755225336
385,-123.76862481,42.53515111,385,20190927,BLMMed23767425353,USBLM-OR-Medford,BLMMed23767425353
386,-123.72602999,42.52466486,386,20190927,BLMMed23724825248,USBLM-OR-Medford,BLMMed23724825248
387,-123.68215741,42.55968431,387,20190927,BLMMed23680925598,USBLM-OR-Medford,BLMMed23680925598
388,-123.71809108,42.57232133,388,20190927,BLMMed23716925724,USBLM-OR-Medford,BLMMed23716925724
389,-123.72561148,42.54214348,389,20190927,BLMMed23724425423,USBLM-OR-Medford,BLMMed23724425423
390,-123.73007215,42.53516851,390,20190927,BLMMed23728825353,USBLM-OR-Medford,BLMMed23728825353
391,-123.73311886,42.5330566,391,20190927,BLMMed23731925332,USBLM-OR-Medford,BLMMed23731925332
392,-123.72526525,42.52616927,392,20190927,BLMMed23724025263,USBLM-OR-Medford,BLMMed23724025263
393,-123.54793636,42.56479797,393,20190927,BLMMed23546725649,ODFW_FromBLM,BLMMed23546725649
394,-123.52948504,42.57547809,394,20190927,BLMMed23528325756,USBLM-OR-Medford,BLMMed23528325756
395,-123.52901789,42.59294754,395,20190927,BLMMed23527825931,USBLM-OR-Medford,BLMMed23527825931
396,-123.52319429,42.59670957,396,20190927,BLMMed23522025968,USBLM-OR-Medford,BLMMed23522025968
397,-123.52917024,42.59785938,397,20190927,BLMMed23527925980,USBLM-OR-Medford,BLMMed23527925980
399,-123.49861727,42.54454802,399,20190927,BLMMed23497425447,USBLM-OR-Medford,BLMMed23497425447
400,-123.4885665,42.54946064,400,20190927,BLMMed23487325496,USBLM-OR-Medford,BLMMed23487325496
401,-123.45321757,42.55625165,401,20190927,BLMMed23452025564,USBLM-OR-Medford,BLMMed23452025564
402,-123.46646723,42.56560625,402,20190927,BLMMed23465225657,USBLM-OR-Medford,BLMMed23465225657
403,-123.47056041,42.57903771,403,20190927,BLMMed23469325791,USBLM-OR-Medford,BLMMed23469325791
404,-123.4693278,42.58284858,404,20190927,BLMMed23468125830,USBLM-OR-Medford,BLMMed23468125830
405,-123.46579738,42.58574171,405,20190927,BLMMed23464625859,USBLM-OR-Medford,BLMMed23464625859
406,-123.46561887,42.58598858,406,20190927,BLMMed23464425861,USBLM-OR-Medford,BLMMed23464425861
407,-123.47185835,42.59310982,407,20190927,BLMMed23470625932,USBLM-OR-Medford,BLMMed23470625932
408,-123.38597351,42.62243121,408,20190927,BLMMed23384726225,USBLM-OR-Medford,BLMMed23384726225
409,-122.62029115,42.52765361,409,20190927,BLMMed22619125278,USBLM-OR-Medford,BLMMed22619125278
410,-122.6237801,42.52999873,410,20190927,BLMMed22622625301,USBLM-OR-Medford,BLMMed22622625301
411,-122.61606911,42.58840412,411,20190927,BLMMed22614925886,USBLM-OR-Medford,BLMMed22614925886
412,-122.60388762,42.60447607,412,20190927,BLMMed22602726046,USBLM-OR-Medford,BLMMed22602726046
413,-122.59841318,42.6038907,413,20190927,BLMMed22597226040,USBLM-OR-Medford,BLMMed22597226040
414,-122.5952937,42.60489043,414,20190927,BLMMed22594126050,USBLM-OR-Medford,BLMMed22594126050
415,-122.58680361,42.59935842,415,20190927,BLMMed22585625995,USBLM-OR-Medford,BLMMed22585625995
416,-122.58739851,42.60011806,416,20190927,BLMMed22586226002,USBLM-OR-Medford,BLMMed22586226002
417,-122.58385996,42.60171989,417,20190927,BLMMed22582726018,USBLM-OR-Medford,BLMMed22582726018
418,-122.59103508,42.60484691,418,20190927,BLMMed22589826049,USBLM-OR-Medford,BLMMed22589826049
419,-122.58886669,42.60427275,419,20190927,BLMMed22587726044,USBLM-OR-Medford,BLMMed22587726044
420,-122.58910084,42.60413595,420,20190927,BLMMed22587926042,USBLM-OR-Medford,BLMMed22587926042
421,-122.58591409,42.605161,421,20190927,BLMMed22584726053,USBLM-OR-Medford,BLMMed22584726053
422,-122.58480657,42.60447694,422,20190927,BLMMed22583626046,USBLM-OR-Medford,BLMMed22583626046
423,-122.58013743,42.60586819,423,20190927,BLMMed22578926060,USBLM-OR-Medford,BLMMed22578926060
424,-122.57119669,42.60444122,424,20190927,BLMMed22570026045,USBLM-OR-Medford,BLMMed22570026045
425,-122.57930412,42.60930709,425,20190927,BLMMed22578126094,USBLM-OR-Medford,BLMMed22578126094
426,-122.58153833,42.60926087,426,20190927,BLMMed22580326094,USBLM-OR-Medford,BLMMed22580326094
427,-122.58412293,42.61029016,427,20190927,BLMMed22582926104,USBLM-OR-Medford,BLMMed22582926104
428,-122.59098169,42.62383141,428,20190927,BLMMed22589826239,USBLM-OR-Medford,BLMMed22589826239
429,-122.58670656,42.62380579,429,20190927,BLMMed22585526239,USBLM-OR-Medford,BLMMed22585526239
430,-122.58555595,42.62128091,430,20190927,BLMMed22584426214,USBLM-OR-Medford,BLMMed22584426214
431,-122.56878641,42.61403203,431,20190927,BLMMed22567626141,USBLM-OR-Medford,BLMMed22567626141
432,-122.54943925,42.62407032,432,20190927,BLMMed22548226242,USBLM-OR-Medford,BLMMed22548226242
433,-122.54471004,42.61717702,433,20190927,BLMMed22543526173,USBLM-OR-Medford,BLMMed22543526173
434,-122.56051022,42.60444423,434,20190927,BLMMed22559326045,USBLM-OR-Medford,BLMMed22559326045
435,-122.56106459,42.6065073,435,20190927,BLMMed22559926066,USBLM-OR-Medford,BLMMed22559926066
436,-122.5673781,42.59371521,436,20190927,BLMMed22566225938,USBLM-OR-Medford,BLMMed22566225938
437,-122.59832643,42.58103991,437,20190920,BLMMed22597125811,ODFW_FromBLM,BLMMed22597125811
439,-122.57835931,42.61178441,439,20190927,BLMMed22577226119,USBLM-OR-Medford,BLMMed22577226119
440,-122.57432394,42.61282818,440,20190927,BLMMed22573126129,USBLM-OR-Medford,BLMMed22573126129
441,-122.569969,42.61197277,441,20190927,BLMMed22568826121,USBLM-OR-Medford,BLMMed22568826121
442,-122.57984092,42.60042868,442,20190927,BLMMed22578626005,USBLM-OR-Medford,BLMMed22578626005
443,-122.57780203,42.60043892,443,20190927,BLMMed22576626005,USBLM-OR-Medford,BLMMed22576626005
444,-122.56528431,42.58858066,444,20190927,BLMMed22564125887,USBLM-OR-Medford,BLMMed22564125887
445,-122.56484088,42.58739706,445,20190927,BLMMed22563625875,USBLM-OR-Medford,BLMMed22563625875
446,-122.56135148,42.58683655,446,20190927,BLMMed22560225869,USBLM-OR-Medford,BLMMed22560225869
447,-122.55606927,42.59054124,447,20190927,BLMMed22554925906,USBLM-OR-Medford,BLMMed22554925906
448,-122.56095256,42.57825069,448,20190927,BLMMed22559825784,USBLM-OR-Medford,BLMMed22559825784
449,-122.56205844,42.57709626,449,20190927,BLMMed22560925772,USBLM-OR-Medford,BLMMed22560925772
450,-122.56446458,42.57873343,450,20190927,BLMMed22563325788,USBLM-OR-Medford,BLMMed22563325788
451,-123.25983503,42.51842476,451,20190927,BLMMed23258625185,USBLM-OR-Medford,BLMMed23258625185
452,-123.27488179,42.59975849,452,20190927,BLMMed23273625999,USBLM-OR-Medford,BLMMed23273625999
453,-123.28171307,42.59513829,453,20190927,BLMMed23280525952,USBLM-OR-Medford,BLMMed23280525952
454,-123.27936699,42.58990512,454,20190927,BLMMed23278225900,USBLM-OR-Medford,BLMMed23278225900
455,-123.29893785,42.59035284,455,20190927,BLMMed23297725905,USBLM-OR-Medford,BLMMed23297725905
456,-123.31666986,42.57886915,456,20190927,BLMMed23315425790,USBLM-OR-Medford,BLMMed23315425790
457,-123.26728002,42.56075907,457,20190927,BLMMed23266125609,USBLM-OR-Medford,BLMMed23266125609
458,-123.29703205,42.51574133,458,20190927,BLMMed23295825159,USBLM-OR-Medford,BLMMed23295825159
459,-123.29594527,42.5158402,459,20190927,BLMMed23294725159,USBLM-OR-Medford,BLMMed23294725159
461,-123.26546017,42.50372604,461,20190927,BLMMed23264225038,USBLM-OR-Medford,BLMMed23264225038
462,-123.25164195,42.50377386,462,20190927,BLMMed23250525039,USBLM-OR-Medford,BLMMed23250525039
463,-123.25467472,42.56119313,463,20190927,BLMMed23253525613,USBLM-OR-Medford,BLMMed23253525613
464,-123.27965255,42.60923711,464,20190927,BLMMed23278426093,USBLM-OR-Medford,BLMMed23278426093
465,-123.31753728,42.59394211,465,20190927,BLMMed23316325940,USBLM-OR-Medford,BLMMed23316325940
466,-123.31111609,42.58168565,466,20190927,BLMMed23309925818,USBLM-OR-Medford,BLMMed23309925818
467,-123.30096828,42.5831852,467,20190927,BLMMed23299725833,USBLM-OR-Medford,BLMMed23299725833
468,-123.30128104,42.58942244,468,20190927,BLMMed23300125895,USBLM-OR-Medford,BLMMed23300125895
469,-123.29607473,42.59246043,469,20190927,BLMMed23294825926,USBLM-OR-Medford,BLMMed23294825926
470,-123.30412906,42.55062033,470,20190927,BLMMed23302925507,USBLM-OR-Medford,BLMMed23302925507
471,-123.26267763,42.55989651,471,20190927,BLMMed23261525600,USBLM-OR-Medford,BLMMed23261525600
472,-123.26161595,42.56013502,472,20190927,BLMMed23260425602,USBLM-OR-Medford,BLMMed23260425602
473,-123.26531136,42.55447753,473,20190927,BLMMed23264125546,USBLM-OR-Medford,BLMMed23264125546
474,-123.26974076,42.54931123,474,20190927,BLMMed23268525494,USBLM-OR-Medford,BLMMed23268525494
475,-123.26109411,42.54831071,475,20190927,BLMMed23259925484,USBLM-OR-Medford,BLMMed23259925484
476,-123.26197166,42.5443073,476,20190927,BLMMed23260825444,USBLM-OR-Medford,BLMMed23260825444
477,-123.26259976,42.54200518,477,20190927,BLMMed23261425421,USBLM-OR-Medford,BLMMed23261425421
478,-123.29266802,42.54123124,478,20190927,BLMMed23291525413,USBLM-OR-Medford,BLMMed23291525413
479,-123.29360312,42.54134918,479,20190927,BLMMed23292425415,USBLM-OR-Medford,BLMMed23292425415
480,-123.30619559,42.53524501,480,20190927,BLMMed23305025354,USBLM-OR-Medford,BLMMed23305025354
481,-123.30857051,42.53616934,481,20190927,BLMMed23307425363,USBLM-OR-Medford,BLMMed23307425363
482,-123.31040049,42.53827643,482,20190927,BLMMed23309225384,USBLM-OR-Medford,BLMMed23309225384
483,-123.32184512,42.54075966,483,20190927,BLMMed23320625409,USBLM-OR-Medford,BLMMed23320625409
484,-123.29165096,42.51144478,484,20190927,BLMMed23290425116,USBLM-OR-Medford,BLMMed23290425116
485,-123.28579331,42.51321991,485,20190927,BLMMed23284625133,USBLM-OR-Medford,BLMMed23284625133
486,-123.28894223,42.50345379,486,20190927,BLMMed23287725036,USBLM-OR-Medford,BLMMed23287725036
487,-123.28368367,42.50300919,487,20190927,BLMMed23282525031,USBLM-OR-Medford,BLMMed23282525031
488,-123.27816865,42.5286549,488,20190927,BLMMed23277025288,USBLM-OR-Medford,BLMMed23277025288
489,-123.2589527,42.51739277,489,20090313,BLMMed23257725175,USBLM-OR-Medford,BLMMed23257725175
490,-123.26403123,42.51609874,490,20190927,BLMMed23262825162,USBLM-OR-Medford,BLMMed23262825162
491,-123.26283136,42.51145552,491,20190927,BLMMed23261625116,USBLM-OR-Medford,BLMMed23261625116
492,-123.26353255,42.51099467,492,20090313,BLMMed23262325111,USBLM-OR-Medford,BLMMed23262325111
493,-123.25535984,42.50775189,493,20190927,BLMMed23254125079,USBLM-OR-Medford,BLMMed23254125079
494,-123.25443255,42.50794921,494,20190927,BLMMed23253225081,USBLM-OR-Medford,BLMMed23253225081
495,-123.28397118,42.52651761,495,20190927,BLMMed23282725266,USBLM-OR-Medford,BLMMed23282725266
496,-123.25707218,42.56106138,496,20190927,BLMMed23255925612,USBLM-OR-Medford,BLMMed23255925612
497,-123.29985143,42.59047078,497,20190927,BLMMed23298725906,USBLM-OR-Medford,BLMMed23298725906
498,-123.36493659,42.62222591,498,20190927,BLMMed23363626223,USBLM-OR-Medford,BLMMed23363626223
499,-123.35325988,42.61579903,499,20190927,BLMMed23352026159,USBLM-OR-Medford,BLMMed23352026159
500,-123.31500919,42.61517517,500,20190927,BLMMed23313826152,USBLM-OR-Medford,BLMMed23313826152
501,-123.27611382,42.61936023,501,20190927,BLMMed23274926195,USBLM-OR-Medford,BLMMed23274926195
502,-123.35625994,42.61437023,502,20190927,BLMMed23355026145,USBLM-OR-Medford,BLMMed23355026145
503,-123.27556665,42.62126659,503,20190927,BLMMed23274326214,USBLM-OR-Medford,BLMMed23274326214
504,-123.31521836,42.62168185,504,20190927,BLMMed23314126218,USBLM-OR-Medford,BLMMed23314126218
505,-123.31501786,42.61465349,505,20190927,BLMMed23313726147,USBLM-OR-Medford,BLMMed23313726147
506,-123.2758801,42.61988041,506,20190927,BLMMed23274626200,USBLM-OR-Medford,BLMMed23274626200
507,-123.26466085,42.620678,507,20190927,BLMMed23263526209,USBLM-OR-Medford,BLMMed23263526209
508,-123.25444716,42.60311597,508,20190927,BLMMed23253326033,USBLM-OR-Medford,BLMMed23253326033
509,-123.25429901,42.59589,509,20190927,BLMMed23253225960,USBLM-OR-Medford,BLMMed23253225960
510,-123.27459257,42.59809006,510,20190927,BLMMed23273425982,USBLM-OR-Medford,BLMMed23273425982
511,-122.62707069,42.52853752,511,20190927,BLMMed22625925286,USBLM-OR-Medford,BLMMed22625925286
512,-122.62670834,42.53484286,512,20190927,BLMMed22625525349,USBLM-OR-Medford,BLMMed22625525349
514,-122.65105598,42.60040708,514,20190927,BLMMed22649926005,USBLM-OR-Medford,BLMMed22649926005
516,-122.64509341,42.60941913,516,20190927,BLMMed22643926095,USBLM-OR-Medford,BLMMed22643926095
517,-122.64051641,42.61469125,517,20190927,BLMMed22639326148,USBLM-OR-Medford,BLMMed22639326148
518,-122.63028448,42.61481631,518,20190927,BLMMed22629126149,USBLM-OR-Medford,BLMMed22629126149
519,-122.63191365,42.62383605,519,20190927,BLMMed22630726239,USBLM-OR-Medford,BLMMed22630726239
520,-122.63191547,42.62383048,519,20190927,BLMMed22630726240,USBLM-OR-Medford,BLMMed22630726239
521,-122.69776691,42.62188136,521,20190927,BLMMed22696626220,USBLM-OR-Medford,BLMMed22696626220
