site_record_id,site_id,site_latitude,site_longitude,fish_passage_feature_type_code,feature_type
16315,995607,48.8736021,-121.668845,1,Culvert
20695,370392,48.86193041,-122.55190149,1,Culvert
75697,700045,48.862854,-122.498083,1,Culvert
20305,1285119,48.86324,-122.47871,1,Culvert
20127,1280155,48.8648,-122.38814,1,Culvert
20300,1285150,48.86404,-122.43616,1,Culvert
20306,1285120,48.8635,-122.47824,1,Culvert
16314,995606,48.874219,-121.6701617,1,Culvert
20275,1285081,48.86252,-122.54552,1,Culvert
20307,1285121,48.86388,-122.47778,1,Culvert
15040,993969,48.8752937,-119.4167099,1,Culvert
19635,370408,48.86905172,-122.14651457,1,Culvert
20276,1285082,48.8629,-122.54512,1,Culvert
16267,995439,48.8746327,-121.669039,1,Culvert
211592,132182120,48.8457956,-117.6197036,1,Culvert
20282,1285087,48.86362,-122.5181,1,Culvert
20598,370229,48.86596629,-122.37565654,1,Culvert
20719,370429,48.86334434,-122.5408991,1,Culvert
16498,995695,48.8751677,-121.6705719,1,Culvert
20281,1285086,48.86393,-122.51714,1,Culvert
20283,1285088,48.86455,-122.50394,1,Culvert
16514,995711,48.8633573,-122.5878558,1,Culvert
20550,370159,48.86560426,-122.46468802,1,Culvert
39291,132041081c,48.86946687,-122.223772,1,Culvert
44112,920516,48.8637757,-122.58451241,1,Culvert
20284,1285089,48.86518,-122.5037,1,Culvert
43150,1520427,48.83705,-117.21832,1,Culvert
43154,1520424,48.83774,-117.214,1,Culvert
20003,370282,48.86311941,-122.73710638,1,Culvert
212921,700200,48.866316,-122.565329,1,Culvert
43156,1520430,48.83922,-117.1857,1,Culvert
44285,1520584,48.84603,-117.42274,1,Culvert
15041,993970,48.8807449,-119.4199448,1,Culvert
20551,370160,48.86987018,-122.46461435,1,Culvert
12347,991112,48.8745041,-122.1569061,1,Culvert
20805,370545,48.8699038,-122.46452251,1,Culvert
30699,998830,48.86404,-118.20548,1,Culvert
20280,1285085,48.8697,-122.51346,1,Culvert
43157,1520433,48.84079,-117.18793,1,Culvert
20822,370575,48.86883637,-122.60629454,1,Culvert
44075,1520560,48.842529999999996,-117.21906,1,Culvert
20652,370304,48.86997928,-122.57550201,1,Culvert
19678,997533,48.84768721,-117.39155078,1,Culvert
10918,981820,48.8691621,-122.6386859,1,Culvert
37632,132082112,48.86109616,-117.94282825,1,Culvert
44113,920515,48.87029654,-122.59555872,1,Culvert
10917,981819,48.8696461,-122.6392176,1,Culvert
212155,132182347,48.8732283,-118.5452035,1,Culvert
43159,1520423,48.84386,-117.1945,1,Culvert
16482,995679,48.8839551,-121.6694105,1,Culvert
16483,995680,48.8847623,-121.6698579,1,Culvert
159707,700085,48.872589,-122.577609,1,Culvert
159708,700087,48.875431,-122.415643,1,Culvert
30687,998818,48.8759,-118.60665,1,Culvert
20548,370157,48.87654174,-122.36259899,1,Culvert
20278,1285077,48.87506,-122.47003,1,Culvert
20549,370158,48.87668234,-122.38020293,1,Culvert
37972,930319,48.87577321,-122.46233424,1,Culvert
34821,132071056,48.86396391,-117.90402615000001,1,Culvert
44076,1520561,48.84742,-117.22897,1,Culvert
20547,370156,48.8771804,-122.41270873,1,Culvert
10914,981816,48.8727909,-122.6695388,1,Culvert
30745,132041081b,48.88025,-122.23563,1,Culvert
16484,995681,48.8871712,-121.6712455,1,Culvert
12890,991704,48.881691000000004,-122.1563644,1,Culvert
20775,370499,48.88002606,-122.2932248,1,Culvert
19679,997534,48.85317839,-117.38988252,1,Culvert
20617,370251,48.88032248,-122.28784009,1,Culvert
20830,370589,48.87695277,-122.50194908,1,Culvert
16485,995682,48.8880528,-121.6726476,1,Culvert
33631,1290008,48.85333,-117.38672,1,Culvert
44077,1520562,48.84941,-117.23402,1,Culvert
33632,1290009,48.85354,-117.38814,1,Culvert
20458,370430,48.87695249,-122.54071701,1,Culvert
10915,981817,48.8749944,-122.6602731,1,Culvert
37973,930317,48.87859194,-122.45414603,1,Culvert
16486,995683,48.8887773,-121.673699,1,Culvert
33633,1290010,48.85433,-117.3888,1,Culvert
16487,995684,48.8892224,-121.674245,1,Culvert
20292,1285113,48.87992,-122.40731,1,Culvert
19680,997535,48.85467584,-117.38929155,1,Culvert
20616,370250,48.88193691,-122.28798658,1,Culvert
20277,1285083,48.87789,-122.54311,1,Culvert
43162,1520426,48.84922,-117.17476,1,Culvert
43940,983311,48.87548552,-122.68790804,1,Culvert
16488,995685,48.8899128,-121.6750196,1,Culvert
20554,370163,48.87830798,-122.54422413,1,Culvert
16578,995778,48.8843472,-122.1548302,1,Culvert
20555,370164,48.87835453,-122.54871331,1,Culvert
40245,930983,48.8771332,-122.62533391,1,Culvert
40246,930984,48.87712619,-122.62618647,1,Culvert
40247,930985,48.87711566,-122.62731245,1,Culvert
40248,930986,48.87713554,-122.62869023,1,Culvert
40249,930982,48.87721887,-122.62482012,1,Culvert
16489,995686,48.8902747,-121.675371,1,Culvert
40250,930987,48.87714476,-122.63026324,1,Culvert
40251,930988,48.87715243,-122.63123795,1,Culvert
40252,930989,48.87715415,-122.6319345,1,Culvert
30744,132041081a,48.8836,-122.23387,1,Culvert
40214,930991,48.87763579,-122.61306199,1,Culvert
16491,995688,48.890514,-121.6756094,1,Culvert
65552,700010,48.879221,-122.553099,1,Culvert
16490,995687,48.8910714,-121.6762917,1,Culvert
65553,700009,48.8793,-122.555949,1,Culvert
40215,930981,48.8785028,-122.6230205,1,Culvert
33634,1290012,48.85704,-117.39337,1,Culvert
44352,932740,48.888744,-121.939445,1,Culvert
10774,981790,48.8774076,-122.6897732,1,Culvert
16585,995785,48.8837373,-122.3116497,1,Culvert
10933,981835,48.876353,-122.7475754,1,Culvert
40216,930990,48.87895685,-122.61162411,1,Culvert
40217,930980,48.87881601,-122.6210664,1,Culvert
16492,995689,48.8919631,-121.6773833,1,Culvert
33635,1290013,48.85749,-117.39364,1,Culvert
33636,1290014,48.85752,-117.39369,1,Culvert
20553,370162,48.87949743,-122.61658253,1,Culvert
33638,1290016,48.85792,-117.39458,1,Culvert
148725,1520669,48.8832,-118.5997,1,Culvert
20291,1285112,48.88319,-122.40281,1,Culvert
16493,995690,48.8925364,-121.6780314,1,Culvert
43941,932339,48.8900526,-121.91765753,1,Culvert
40218,930994,48.87993708,-122.61097119,1,Culvert
20600,370231,48.88401353,-122.37525743,1,Culvert
19681,997536,48.85824062,-117.38609385,1,Culvert
40219,930993,48.88027373,-122.61066703,1,Culvert
20615,370249,48.88561895,-122.28797967,1,Culvert
16240,995412,48.8901786,-121.9491011,1,Culvert
20726,370439,48.88587595,-122.28247263,1,Culvert
40220,930992,48.8805637,-122.61041248,1,Culvert
16494,995691,48.8935112,-121.678944,1,Culvert
10932,981834,48.8783325,-122.7475184,1,Culvert
20823,370576,48.88091241,-122.611878,1,Culvert
20293,1285114,48.88452,-122.4013,1,Culvert
43166,1520418,48.85692,-117.29298,1,Culvert
40221,930926,48.88165723,-122.60901928,1,Culvert
13069,991887,48.8917809,-121.9198685,1,Culvert
20525,370130,48.88445893,-122.44461657,1,Culvert
11594,990319,48.8709412,-117.8436432,1,Culvert
11760,990602,48.8922081,-121.9206085,1,Culvert
16515,995712,48.8824264,-122.5884989,1,Culvert
20561,370171,48.8917427,-121.96799618,1,Culvert
43167,1520362,48.86079,-117.40816,1,Culvert
43168,1520363,48.86086,-117.4071,1,Culvert
10931,981833,48.8798972,-122.747287,1,Culvert
20294,1285115,48.88604,-122.40102,1,Culvert
13067,991885,48.89275833,-121.92135124,1,Culvert
20599,370230,48.88661228,-122.37524808,1,Culvert
16495,995692,48.8954742,-121.6808862,1,Culvert
40222,930922,48.88307231,-122.5999044,1,Culvert
40224,930925,48.88346176,-122.60643385,1,Culvert
40225,930924,48.88353961,-122.60505707,1,Culvert
40226,930921,48.883729,-122.59745864,1,Culvert
40227,930920,48.88380469,-122.59512387,1,Culvert
15051,993980,48.8973236,-119.4274521,1,Culvert
20295,1285116,48.88706,-122.40356,1,Culvert
57,00.0020   0.80,48.8888667,-122.2878217,1,Culvert
15050,993979,48.897419,-119.4272232,1,Culvert
15042,993971,48.8974495,-119.4264221,1,Culvert
43943,932337,48.89333857,-121.97123159,1,Culvert
39841,1520137,48.86034334,-117.32812174,1,Culvert
43944,932336,48.89347427,-121.97129337,1,Culvert
16496,995693,48.8967095,-121.6821755,1,Culvert
16579,995779,48.8912383,-122.1504422,1,Culvert
43945,932335,48.89385643,-121.97144161,1,Culvert
20541,370146,48.88464625,-122.59288257,1,Culvert
15053,993982,48.8980637,-119.4241714,1,Culvert
15043,993972,48.8982468,-119.4265823,1,Culvert
20540,370145,48.88447029,-122.61558066,1,Culvert
11759,990601,48.8942604,-121.9687729,1,Culvert
20539,370144,48.88443709,-122.62682642,1,Culvert
10928,981830,48.8821999,-122.7487263,1,Culvert
65548,700027,48.888245,-122.404186,1,Culvert
43948,932703,48.8951025,-121.92149684,1,Culvert
20824,370577,48.88506875,-122.61431281,1,Culvert
43949,932704,48.89534387,-121.92160895,1,Culvert
20518,370119,48.8868136,-122.51890553,1,Culvert
43950,932705,48.89560515,-121.92158766,1,Culvert
11758,990600,48.895088200000004,-121.9705887,1,Culvert
43951,932706,48.89592115,-121.92122178,1,Culvert
44008,932709,48.8959518,-121.920428,1,Culvert
43952,932708,48.89595142,-121.92071746,1,Culvert
20296,1285117,48.88931,-122.39996,1,Culvert
43953,932707,48.89597314,-121.92088712,1,Culvert
44009,932710,48.89605461,-121.92018895,1,Culvert
20681,370355,48.89103063,-122.29908518,1,Culvert
20297,1285118,48.88941,-122.40565,1,Culvert
40129,930919,48.88625855,-122.59420529,1,Culvert
44010,932711,48.89651248,-121.91981665,1,Culvert
20831,370594,48.88790475,-122.51900606,1,Culvert
10775,981791,48.8848297,-122.6958394,1,Culvert
16497,995694,48.8992955,-121.6875881,1,Culvert
44011,932712,48.89683861,-121.91981311,1,Culvert
44078,1520557,48.86393,-117.34715,1,Culvert
16238,995410,48.896405,-121.9728755,1,Culvert
10906,981808,48.8854581,-122.6969501,1,Culvert
40131,930918,48.88739233,-122.59529451,1,Culvert
30700,998831,48.88399,-118.21724,1,Culvert
44012,932713,48.89744779,-121.91985492,1,Culvert
159936,932357,48.896783,-121.980197,1,Culvert
159937,932354,48.89706,-121.980609,1,Culvert
10927,981829,48.8850513,-122.7498552,1,Culvert
44013,932714,48.89801421,-121.92041199,1,Culvert
20723,370436,48.89299669,-122.30408554,1,Culvert
11757,990599,48.897543,-121.9754544,1,Culvert
40132,930917,48.88833438,-122.5967441,1,Culvert
159938,932355,48.897629,-121.976892,1,Culvert
44015,932716,48.89832636,-121.92148255,1,Culvert
44016,932717,48.89837066,-121.92168424,1,Culvert
44017,932719,48.89840315,-121.92217938,1,Culvert
44018,932718,48.89841,-121.9218,1,Culvert
16923,996168,48.89157991,-122.40866742,1,Culvert
44019,932720,48.89862893,-121.92244007,1,Culvert
159939,932353,48.898056,-121.979658,1,Culvert
40133,930916,48.88891801,-122.5976717,1,Culvert
20544,370150,48.894478,-122.28725531,1,Culvert
20299,1285123,48.89272,-122.40838,1,Culvert
20614,370247,48.89474016,-122.28774717,1,Culvert
16295,995587,48.902184,-121.6943477,1,Culvert
44079,1520566,48.86361,-117.2331,1,Culvert
159940,934100,48.899227,-121.979222,1,Culvert
43173,1520422,48.86193,-117.15992,1,Culvert
44080,1520565,48.86394,-117.23157,1,Culvert
11756,990598,48.8994294,-121.9792798,1,Culvert
40134,930915,48.89024913,-122.59970095,1,Culvert
17528,996870,48.8898648,-122.6275854,1,Culvert
212922,700220,48.89144,-122.55174,1,Culvert
159942,932356,48.900097,-121.982352,1,Culvert
16824,996055,48.8905491,-122.6168013,1,Culvert
11755,990597,48.9001491,-121.9824729,1,Culvert
20720,370431,48.89251471,-122.54045535,1,Culvert
56,00.0019A  1.10,48.89655341,-122.28909685,1,Culvert
30689,998820,48.89497,-118.59264,1,Culvert
16288,995580,48.9038041,-121.7380338,1,Culvert
20298,1285122,48.89521,-122.40508,1,Culvert
16777,996002,48.89195013,-122.60193897,1,Culvert
16827,996058,48.8991564,-122.1441298,1,Culvert
16781,996006,48.89179757,-122.61550553,1,Culvert
16783,996008,48.89169151,-122.62344527,1,Culvert
16782,996007,48.89173231,-122.62135938,1,Culvert
16780,996005,48.89185153,-122.61467137,1,Culvert
16779,996004,48.89196435,-122.61030547,1,Culvert
16778,996003,48.89210704,-122.60277902,1,Culvert
16784,996009,48.89169791,-122.63222593,1,Culvert
16785,996010,48.89170797,-122.63479024,1,Culvert
12891,991705,48.8995143,-122.1444188,1,Culvert
12830,991639,48.8995932,-122.1443908,1,Culvert
16786,996011,48.89171894,-122.64619171,1,Culvert
16417,995558,48.9031728,-121.8713693,1,Culvert
16287,995579,48.9047819,-121.7398883,1,Culvert
43954,932338,48.90334821,-121.88761525,1,Culvert
20445,1285188,48.90205,-121.9959,1,Culvert
20446,1285189,48.90208,-121.99591,1,Culvert
148687,900134,48.8981606,-122.2891168,1,Culvert
16896,996141,48.89199181,-122.67023563,1,Culvert
12300,991061,48.8918839,-122.6795654,1,Culvert
16527,995724,48.89335636,-122.59981837,1,Culvert
15323,994229,48.89205,-122.67801,1,Culvert
16286,995578,48.9055008,-121.7413684,1,Culvert
16897,996142,48.89206892,-122.68999723,1,Culvert
11695,990429,48.891989,-122.69901,1,Culvert
16418,995559,48.9045646,-121.8618847,1,Culvert
11762,990604,48.9046792,-121.8580513,1,Culvert
170445,934122,48.893797,-122.613325,1,Culvert
20613,370246,48.89914853,-122.28760958,1,Culvert
20096,1285135,48.89934,-122.27545,1,Culvert
40135,930914,48.89400794,-122.60591546,1,Culvert
16901,996146,48.89205878,-122.71262361,1,Culvert
201305,132171329,48.8968308,-118.5582188,1,Culvert
20314,1285070,48.89289,-122.6747,1,Culvert
20729,370442,48.89363034,-122.63851857,1,Culvert
40136,930913,48.89424988,-122.60952503,1,Culvert
11761,990603,48.90488986,-121.88886865,1,Culvert
10929,981831,48.8921037,-122.733133,1,Culvert
16241,995413,48.9047717,-121.9107414,1,Culvert
16289,995581,48.9069444,-121.7162646,1,Culvert
148726,1520666,48.8977,-118.573,1,Culvert
16416,995557,48.9052613,-121.8916584,1,Culvert
11763,990605,48.9057579,-121.8523331,1,Culvert
16420,995561,48.9058623,-121.8438319,1,Culvert
10924,981826,48.8922894,-122.7521228,1,Culvert
16291,995583,48.9073574,-121.7139052,1,Culvert
16290,995582,48.9073732,-121.7146913,1,Culvert
16292,995584,48.9073926,-121.7132821,1,Culvert
16419,995560,48.9061487,-121.8448409,1,Culvert
33630,1290006,48.87337,-117.38668,1,Culvert
201306,132181089,48.8981327,-118.5543746,1,Culvert
16500,995697,48.9080995,-121.6986315,1,Culvert
16294,995586,48.9081476,-121.6963479,1,Culvert
16499,995696,48.9082224,-121.6971192,1,Culvert
16293,995585,48.9082463,-121.7019214,1,Culvert
16421,995562,48.9070141,-121.8248695,1,Culvert
16285,995577,48.907956,-121.754049,1,Culvert
43174,1520431,48.8679,-117.15018,1,Culvert
20097,1285134,48.90159,-122.28079,1,Culvert
17527,996869,48.8961107,-122.6229598,1,Culvert
20099,1285132,48.90172,-122.28242,1,Culvert
20098,1285133,48.90191,-122.28175,1,Culvert
40228,930909,48.89685438,-122.61660028,1,Culvert
20612,370245,48.90236069,-122.28742526,1,Culvert
39093,982466,48.90456534,-122.14569849,1,Culvert
16426,995567,48.9088526,-121.8073193,1,Culvert
43175,1520438,48.86925,-117.15211,1,Culvert
16427,995568,48.9090159,-121.8055133,1,Culvert
10778,981794,48.8951448,-122.7428304,1,Culvert
16422,995563,48.9092765,-121.8195213,1,Culvert
16423,995564,48.9094525,-121.8188224,1,Culvert
20111,1280162,48.89792,-122.63301,1,Culvert
16280,995572,48.9100649,-121.7779877,1,Culvert
16284,995576,48.910387,-121.7565073,1,Culvert
16424,995565,48.909726,-121.818259,1,Culvert
16281,995573,48.9106048,-121.7688135,1,Culvert
170490,934292,48.89922,-122.6007,1,Culvert
16282,995574,48.9109327,-121.7676511,1,Culvert
16425,995566,48.9104086,-121.8166178,1,Culvert
16283,995575,48.9110841,-121.761966,1,Culvert
20605,370238,48.89901979,-122.62365602,1,Culvert
16279,995571,48.9110329,-121.7815811,1,Culvert
20467,370579,48.89907529,-122.63016439,1,Culvert
20465,370237,48.89893413,-122.63867422,1,Culvert
10772,981788,48.8978786,-122.7265756,1,Culvert
10779,981795,48.8977288,-122.7427783,1,Culvert
20611,370244,48.90550378,-122.28753123,1,Culvert
20109,1280158,48.90006,-122.63029,1,Culvert
20683,370366,48.90557098,-122.2957044,1,Culvert
16428,995569,48.9120497,-121.7896591,1,Culvert
10773,981789,48.8987826,-122.7044719,1,Culvert
43326,1520454,48.87349,-117.19029,1,Culvert
16278,995570,48.912301,-121.7888796,1,Culvert
20745,370460,48.90074771,-122.61556304,1,Culvert
20746,370461,48.90080157,-122.61562407,1,Culvert
16516,995713,48.9010702,-122.6115168,1,Culvert
170755,934326,48.901727,-122.605555,1,Culvert
15044,993973,48.915432,-119.4223938,1,Culvert
44081,1520567,48.87501,-117.19328,1,Culvert
19706,370176,48.90291,-122.567,1,Culvert
20640,370288,48.90563941,-122.40865482,1,Culvert
20116,1285128,48.90149,-122.66212,1,Culvert
20451,370402,48.90622415,-122.39740294,1,Culvert
20117,1285129,48.90252,-122.66346,1,Culvert
15045,993974,48.9187775,-119.4205551,1,Culvert
19705,370271,48.90611,-122.56135,1,Culvert
20119,1285131,48.90462,-122.66742,1,Culvert
191074,132171369B,48.9112049,-122.2741078,1,Culvert
223953,604940,48.9181,-119.26524,1,Culvert
16903,996148,48.90378224,-122.7266096,1,Culvert
43797,132121940,48.91477,-122.06276,1,Culvert
20466,370580,48.90597788,-122.64103002,1,Culvert
20724,370437,48.91168648,-122.30415458,1,Culvert
20464,370129,48.90638367,-122.64984943,1,Culvert
11754,990596,48.9162825,-122.0058683,1,Culvert
20524,370128,48.90641784,-122.65445461,1,Culvert
39096,982473,48.91461258,-122.14891757,1,Culvert
20463,370127,48.90647687,-122.66842959,1,Culvert
19720,1280113,48.90855,-122.5564,1,Culvert
20110,1280161,48.90693,-122.65352,1,Culvert
43327,1520456,48.88034,-117.17957,1,Culvert
19582,1285021,48.91516,-122.14884,1,Culvert
191075,132171369A,48.9134987,-122.2739792,1,Culvert
19584,1285024,48.91556,-122.1502,1,Culvert
16569,995769,48.9159767,-122.1185781,1,Culvert
19587,1285028,48.91689,-122.10928,1,Culvert
11854,990577,48.9169769,-122.1030273,1,Culvert
16570,995770,48.91694,-122.1086192,1,Culvert
12348,991113,48.9168731,-122.1158601,1,Culvert
20807,370547,48.912452,-122.42026771,1,Culvert
20287,1285092,48.91323,-122.37288,1,Culvert
20676,370341,48.91240029,-122.4310281,1,Culvert
16828,996059,48.9170541,-122.1155064,1,Culvert
20288,1285093,48.91337,-122.37392,1,Culvert
11753,990595,48.9185228,-122.0067928,1,Culvert
19719,1280134,48.91059,-122.54978,1,Culvert
43328,1520455,48.88232,-117.18657,1,Culvert
30690,998821,48.91269,-118.57025,1,Culvert
16898,996143,48.9177186,-122.10234863,1,Culvert
19718,1280133,48.91085,-122.55627,1,Culvert
16899,996144,48.91788698,-122.10177428,1,Culvert
83,01.0220   0.40,48.9131986,-122.4217619,1,Culvert
40157,930901,48.91780952,-122.11358914,1,Culvert
20444,1285187,48.91797,-122.10167,1,Culvert
11752,990594,48.9192743,-122.0076272,1,Culvert
20118,1285130,48.90939,-122.66413,1,Culvert
20725,370438,48.91557646,-122.30422137,1,Culvert
16900,996145,48.91855691,-122.10030154,1,Culvert
212216,700193,48.9151001,-122.3508196,1,Culvert
31056,998844,48.89901784,-117.79998725,1,Culvert
11751,990593,48.9200082,-122.008651,1,Culvert
20699,370396,48.91486251,-122.38632048,1,Culvert
39098,982471,48.91938715,-122.09947985,1,Culvert
54640,932850,48.9198096,-122.1074863,1,Culvert
11748,990590,48.9202931,-122.0699498,1,Culvert
12769,991621,48.92033,-122.0970459,1,Culvert
54641,932849,48.9206492,-122.10693499999999,1,Culvert
212217,700192,48.9175586,-122.349619,1,Culvert
43177,1520439,48.88555,-117.1647,1,Culvert
15046,993975,48.9277878,-119.4286041,1,Culvert
20289,1285110,48.91734,-122.42313,1,Culvert
65041,700014,48.917364,-122.429511,1,Culvert
20450,370403,48.91800585,-122.39756851,1,Culvert
54642,932848,48.9223873,-122.1057041,1,Culvert
12831,991640,48.9231682,-122.0524368,1,Culvert
20789,370515,48.92035654,-122.27418191,1,Culvert
20806,370546,48.91831883,-122.4201729,1,Culvert
20788,370514,48.92032271,-122.29881223,1,Culvert
19623,1280058,48.9243,-122.01945,1,Culvert
20290,1285111,48.91846,-122.43218,1,Culvert
11857,990580,48.9245808,-122.0184839,1,Culvert
44154,920508,48.920239,-122.333744,1,Culvert
16517,995714,48.9160649,-122.6303562,1,Culvert
42735,932254,48.91651233,-122.6144169,1,Culvert
19715,1280100,48.91802978,-122.52984442,1,Culvert
42736,932253,48.91656428,-122.61637795,1,Culvert
16243,995415,48.9256004,-122.0206808,1,Culvert
16237,995409,48.9256973,-122.020635,1,Culvert
36131,1285401,48.915878,-122.672453,1,Culvert
30701,998832,48.9137,-118.20639,1,Culvert
20689,370374,48.91479771,-122.74568009,1,Culvert
11749,990591,48.9258237,-122.0498125,1,Culvert
19707,370405,48.91813,-122.5744,1,Culvert
11856,990579,48.9266047,-122.0216029,1,Culvert
20108,1280157,48.91711,-122.6515,1,Culvert
13065,991883,48.9267731,-122.0224991,1,Culvert
12677,991471,48.8945618,-117.3280106,1,Culvert
10802,990023,48.92696,-122.0226212,1,Culvert
39107,982470,48.92567254,-122.14971788,1,Culvert
20542,370148,48.91793236,-122.64392591,1,Culvert
13066,991884,48.927475,-122.0227585,1,Culvert
11855,990578,48.927521,-122.032093,1,Culvert
20747,370462,48.91828463,-122.6416183,1,Culvert
11750,990592,48.9274712,-122.0443573,1,Culvert
16772,995997,48.92788591,-122.02412836,1,Culvert
16773,995998,48.92798065,-122.02396144,1,Culvert
11339,990046,48.92785953,-122.03880932,1,Culvert
20100,1285136,48.92479,-122.29057,1,Culvert
20610,370243,48.92484543,-122.28774115,1,Culvert
13380,992161,48.9276848,-122.0927887,1,Culvert
43329,1520461,48.89227,-117.16821,1,Culvert
19709,370602,48.921,-122.58558,1,Culvert
20626,370263,48.91935329,-122.68257787,1,Culvert
42713,932252,48.92073506,-122.61632685,1,Culvert
42714,932245,48.92080835,-122.6133833,1,Culvert
42715,932244,48.92081692,-122.61377643,1,Culvert
42716,932238,48.92075799,-122.61764498,1,Culvert
42717,932246,48.92089011,-122.61133329,1,Culvert
42718,932237,48.9207648,-122.61893057,1,Culvert
42719,932236,48.92075772,-122.62347555,1,Culvert
42720,932228,48.92085673,-122.62377094,1,Culvert
238076,935385,48.9207,-122.6346,1,Culvert
16518,995715,48.9208,-122.6351,1,Culvert
238077,935384,48.9208,-122.6357,1,Culvert
20564,370175,48.92078737,-122.63841806,1,Culvert
42721,932232,48.92076921,-122.64614366,1,Culvert
20748,370463,48.92079257,-122.64559393,1,Culvert
224784,921569,48.92613,-122.324422,1,Culvert
20520,370121,48.92080809,-122.65233464,1,Culvert
42722,932247,48.92200915,-122.60793237,1,Culvert
43330,1520459,48.89446,-117.17089,1,Culvert
20519,370120,48.92102357,-122.68408903,1,Culvert
20115,1285127,48.92103,-122.6898,1,Culvert
19712,1280097,48.92421,-122.5132,1,Culvert
19716,1280101,48.92422,-122.5134,1,Culvert
19717,1280102,48.92414,-122.51884,1,Culvert
39663,930739,48.92414713,-122.52319261,1,Culvert
224785,921568,48.927541,-122.324366,1,Culvert
42763,932310,48.92115161,-122.70738487,1,Culvert
42764,932309,48.92120575,-122.71469702,1,Culvert
85980,700046,48.92281667,-122.6273,1,Culvert
42765,932308,48.92138042,-122.71610557,1,Culvert
33629,1290005,48.90127,-117.37282,1,Culvert
13379,992160,48.9315681,-122.0919495,1,Culvert
44405,932815,48.92139255,-122.73500039,1,Culvert
20052,370627,48.9213,-122.74476,1,Culvert
42528,932171,48.92151161,-122.73517967,1,Culvert
42529,932172,48.92142044,-122.74180046,1,Culvert
20107,1280156,48.92243,-122.69153,1,Culvert
42723,932255,48.92450685,-122.60773933,1,Culvert
42724,932248,48.92451862,-122.60777285,1,Culvert
42530,932170,48.92229179,-122.73224279,1,Culvert
42767,932307,48.9226044,-122.71892128,1,Culvert
42531,932169,48.9223947,-122.73197181,1,Culvert
11794,990512,48.9294968,-122.3219452,1,Culvert
43179,1520442,48.89502,-117.08316,1,Culvert
16904,996149,48.92336708,-122.72643579,1,Culvert
19708,370406,48.92649,-122.57449,1,Culvert
16519,995716,48.925277,-122.6412864,1,Culvert
19711,370643,48.92785,-122.49644,1,Culvert
19714,1280099,48.92785,-122.49718,1,Culvert
19703,1280055,48.927883,-122.497273,1,Culvert
42726,932258,48.92403941,-122.71951376,1,Culvert
42727,932249,48.92611829,-122.60775755,1,Culvert
20749,370464,48.9253747,-122.65253935,1,Culvert
42728,932256,48.92637139,-122.60258718,1,Culvert
42729,932257,48.92634305,-122.60780964,1,Culvert
42730,932250,48.92652317,-122.6077454,1,Culvert
20816,370562,48.9258247,-122.66026868,1,Culvert
20048,1280145,48.92828791,-122.54260311,1,Culvert
20627,370264,48.92573432,-122.68797256,1,Culvert
30691,998822,48.93017,-118.56394,1,Culvert
43331,1520462,48.89912,-117.15496,1,Culvert
42731,932251,48.92734216,-122.60773164,1,Culvert
85981,933399,48.92696716,-122.66021231,1,Culvert
20609,370242,48.93385244,-122.2876874,1,Culvert
20562,370172,48.92812993,-122.64877596,1,Culvert
20102,1285052,48.93482,-122.24349,1,Culvert
20796,370526,48.9328847,-122.37482007,1,Culvert
85982,933398,48.92815777,-122.66020247,1,Culvert
20779,370505,48.93472676,-122.27772682,1,Culvert
16520,995717,48.928823,-122.6478814,1,Culvert
20810,370550,48.93470347,-122.33536701,1,Culvert
85983,933397,48.92928783,-122.66017692,1,Culvert
20811,370551,48.93477195,-122.33144624,1,Culvert
43332,1520458,48.90222,-117.16076,1,Culvert
20809,370549,48.93448245,-122.35389728,1,Culvert
19702,1280053,48.93242,-122.49609,1,Culvert
16905,996150,48.92845881,-122.72625631,1,Culvert
85984,933396,48.92989223,-122.6601493,1,Culvert
20808,370548,48.93461328,-122.38215161,1,Culvert
37071,982652,48.94146651,-119.0973433,1,Culvert
20814,370554,48.9354054,-122.35242367,1,Culvert
20526,370131,48.92876719,-122.74543087,1,Culvert
20628,370265,48.92992301,-122.68797939,1,Culvert
43333,1520457,48.90342,-117.16062,1,Culvert
85985,933395,48.93057792,-122.66019099,1,Culvert
15047,993976,48.9452858,-119.4338989,1,Culvert
16906,996151,48.92967643,-122.726374,1,Culvert
16521,995718,48.9312615,-122.6528518,1,Culvert
85986,933394,48.93132571,-122.66016274,1,Culvert
19710,1280095,48.934409,-122.492094,1,Culvert
37072,982651,48.94254235,-119.07012537,1,Culvert
85987,933393,48.93172124,-122.66015281,1,Culvert
85988,933392,48.93202549,-122.66014567,1,Culvert
16522,995719,48.9321095,-122.6546543,1,Culvert
20777,370503,48.93676842,-122.39160148,1,Culvert
19713,370638,48.935325,-122.491346,1,Culvert
85989,933391,48.93246831,-122.66016409,1,Culvert
85990,933257,48.93272035,-122.66016138,1,Culvert
85991,933256,48.93331137,-122.66015298,1,Culvert
85992,933255,48.93336346,-122.66015514,1,Culvert
85993,933254,48.93339807,-122.66016318,1,Culvert
20527,370132,48.9353655,-122.54952974,1,Culvert
20778,370504,48.93817225,-122.39158263,1,Culvert
20448,1285191,48.93592,-122.53471,1,Culvert
86162,933253,48.93372474,-122.66011741,1,Culvert
148727,1520667,48.9377,-118.554,1,Culvert
20706,370412,48.94061862,-122.25912381,1,Culvert
