ua_dist,ua_nn_name,uc_dist,uc_nn_name
11964.516290671216,"Lewiston, ID--WA Urbanized Area",11964.516290671216,"Lewiston, ID--WA Urbanized Area"
18403.438242806133,"Lewiston, ID--WA Urbanized Area",18403.438242806133,"Lewiston, ID--WA Urbanized Area"
23933.58856962481,"Lewiston, ID--WA Urbanized Area",23933.58856962481,"Lewiston, ID--WA Urbanized Area"
18251.201502520664,"Lewiston, ID--WA Urbanized Area",18251.201502520664,"Lewiston, ID--WA Urbanized Area"
12450.83136967319,"Lewiston, ID--WA Urbanized Area",12450.83136967319,"Lewiston, ID--WA Urbanized Area"
14522.975997596768,"Lewiston, ID--WA Urbanized Area",14522.975997596768,"Lewiston, ID--WA Urbanized Area"
18599.357637450266,"Lewiston, ID--WA Urbanized Area",18599.357637450266,"Lewiston, ID--WA Urbanized Area"
18437.614688930073,"Lewiston, ID--WA Urbanized Area",18437.614688930073,"Lewiston, ID--WA Urbanized Area"
10413.247212881863,"Lewiston, ID--WA Urbanized Area",10413.247212881863,"Lewiston, ID--WA Urbanized Area"
22194.072468576724,"Lewiston, ID--WA Urbanized Area",22194.072468576724,"Lewiston, ID--WA Urbanized Area"
12558.449567174714,"Lewiston, ID--WA Urbanized Area",12558.449567174714,"Lewiston, ID--WA Urbanized Area"
20425.157817258736,"Lewiston, ID--WA Urbanized Area",20425.157817258736,"Lewiston, ID--WA Urbanized Area"
11007.60511575181,"Lewiston, ID--WA Urbanized Area",11007.60511575181,"Lewiston, ID--WA Urbanized Area"
8191.453258364554,"Lewiston, ID--WA Urbanized Area",8191.453258364554,"Lewiston, ID--WA Urbanized Area"
8191.453258364554,"Lewiston, ID--WA Urbanized Area",8191.453258364554,"Lewiston, ID--WA Urbanized Area"
8191.453258364554,"Lewiston, ID--WA Urbanized Area",8191.453258364554,"Lewiston, ID--WA Urbanized Area"
8191.453258364554,"Lewiston, ID--WA Urbanized Area",8191.453258364554,"Lewiston, ID--WA Urbanized Area"
7452.3602607295015,"Lewiston, ID--WA Urbanized Area",7452.3602607295015,"Lewiston, ID--WA Urbanized Area"
7654.797529348037,"Lewiston, ID--WA Urbanized Area",7654.797529348037,"Lewiston, ID--WA Urbanized Area"
16239.945433940484,"Lewiston, ID--WA Urbanized Area",16239.945433940484,"Lewiston, ID--WA Urbanized Area"
13132.849735054602,"Lewiston, ID--WA Urbanized Area",13132.849735054602,"Lewiston, ID--WA Urbanized Area"
13132.849735054602,"Lewiston, ID--WA Urbanized Area",13132.849735054602,"Lewiston, ID--WA Urbanized Area"
13132.849735054602,"Lewiston, ID--WA Urbanized Area",13132.849735054602,"Lewiston, ID--WA Urbanized Area"
13325.35788711312,"Lewiston, ID--WA Urbanized Area",13325.35788711312,"Lewiston, ID--WA Urbanized Area"
7967.606572567268,"Lewiston, ID--WA Urbanized Area",7967.606572567268,"Lewiston, ID--WA Urbanized Area"
28101.879912093187,"Lewiston, ID--WA Urbanized Area",28101.879912093187,"Lewiston, ID--WA Urbanized Area"
13132.849735054602,"Lewiston, ID--WA Urbanized Area",13132.849735054602,"Lewiston, ID--WA Urbanized Area"
42884.62282130912,"Lewiston, ID--WA Urbanized Area",42884.62282130912,"Lewiston, ID--WA Urbanized Area"
135856.2292027202,"Lewiston, ID--WA Urbanized Area",135856.2292027202,"Lewiston, ID--WA Urbanized Area"
140046.72994505064,"Lewiston, ID--WA Urbanized Area",140046.72994505064,"Lewiston, ID--WA Urbanized Area"
147803.38125262706,"Lewiston, ID--WA Urbanized Area",147803.38125262706,"Lewiston, ID--WA Urbanized Area"
135856.2292027202,"Lewiston, ID--WA Urbanized Area",135856.2292027202,"Lewiston, ID--WA Urbanized Area"
147803.38125262706,"Lewiston, ID--WA Urbanized Area",147803.38125262706,"Lewiston, ID--WA Urbanized Area"
147495.1482880745,"Lewiston, ID--WA Urbanized Area",147495.1482880745,"Lewiston, ID--WA Urbanized Area"
148310.15591585074,"Lewiston, ID--WA Urbanized Area",148310.15591585074,"Lewiston, ID--WA Urbanized Area"
146843.55263681695,"Lewiston, ID--WA Urbanized Area",146843.55263681695,"Lewiston, ID--WA Urbanized Area"
146843.55263681695,"Lewiston, ID--WA Urbanized Area",146843.55263681695,"Lewiston, ID--WA Urbanized Area"
33222.44017825343,"Longview, WA--OR Urbanized Area",24501.031650159563,"Astoria, OR Urban Cluster"
15850.017044884924,"Portland, OR--WA Urbanized Area",15850.017044884924,"Portland, OR--WA Urbanized Area"
64656.06243778808,"Longview, WA--OR Urbanized Area",1647.6013353808983,"Astoria, OR Urban Cluster"
19438.984958195833,"Longview, WA--OR Urbanized Area",19438.984958195833,"Longview, WA--OR Urbanized Area"
19438.984958195833,"Longview, WA--OR Urbanized Area",19438.984958195833,"Longview, WA--OR Urbanized Area"
38081.35949498838,"Longview, WA--OR Urbanized Area",17686.52918577921,"Astoria, OR Urban Cluster"
38081.35949498838,"Longview, WA--OR Urbanized Area",17686.52918577921,"Astoria, OR Urban Cluster"
38081.35949498838,"Longview, WA--OR Urbanized Area",17686.52918577921,"Astoria, OR Urban Cluster"
114767.52061023348,"Lewiston, ID--WA Urbanized Area",114767.52061023348,"Lewiston, ID--WA Urbanized Area"
105514.45147587277,"Lewiston, ID--WA Urbanized Area",105514.45147587277,"Lewiston, ID--WA Urbanized Area"
120620.96033546505,"Lewiston, ID--WA Urbanized Area",120620.96033546505,"Lewiston, ID--WA Urbanized Area"
118080.3701954352,"Lewiston, ID--WA Urbanized Area",118080.3701954352,"Lewiston, ID--WA Urbanized Area"
149371.0161021686,"Lewiston, ID--WA Urbanized Area",137062.84965786466,"Weiser, ID--OR Urban Cluster"
149371.0161021686,"Lewiston, ID--WA Urbanized Area",137062.84965786466,"Weiser, ID--OR Urban Cluster"
186931.07016325404,"Lewiston, ID--WA Urbanized Area",158717.8154469426,"Weiser, ID--OR Urban Cluster"
223285.11620024213,"Lewiston, ID--WA Urbanized Area",105997.51336397656,"Weiser, ID--OR Urban Cluster"
200657.41970091793,"Lewiston, ID--WA Urbanized Area",131808.7971118425,"Weiser, ID--OR Urban Cluster"
145293.62301939746,"Lewiston, ID--WA Urbanized Area",138259.73076276356,"Weiser, ID--OR Urban Cluster"
200657.41970091793,"Lewiston, ID--WA Urbanized Area",131808.7971118425,"Weiser, ID--OR Urban Cluster"
219893.23228038964,"Lewiston, ID--WA Urbanized Area",125042.36297706008,"Weiser, ID--OR Urban Cluster"
188654.56705392103,"Lewiston, ID--WA Urbanized Area",120778.94926914679,"Weiser, ID--OR Urban Cluster"
201086.94851351343,"Lewiston, ID--WA Urbanized Area",132498.69230341705,"Weiser, ID--OR Urban Cluster"
201086.94851351343,"Lewiston, ID--WA Urbanized Area",132498.69230341705,"Weiser, ID--OR Urban Cluster"
144962.12863062415,"Lewiston, ID--WA Urbanized Area",144962.12863062415,"Lewiston, ID--WA Urbanized Area"
141891.91381897242,"Lewiston, ID--WA Urbanized Area",141891.91381897242,"Lewiston, ID--WA Urbanized Area"
197928.06530026134,"Lewiston, ID--WA Urbanized Area",197928.06530026134,"Lewiston, ID--WA Urbanized Area"
164167.33592532462,"Lewiston, ID--WA Urbanized Area",164167.33592532462,"Lewiston, ID--WA Urbanized Area"
105858.58094122157,"Lewiston, ID--WA Urbanized Area",105858.58094122157,"Lewiston, ID--WA Urbanized Area"
103585.99814278039,"Lewiston, ID--WA Urbanized Area",103585.99814278039,"Lewiston, ID--WA Urbanized Area"
182451.1231341246,"Lewiston, ID--WA Urbanized Area",182451.1231341246,"Lewiston, ID--WA Urbanized Area"
105858.58094122157,"Lewiston, ID--WA Urbanized Area",105858.58094122157,"Lewiston, ID--WA Urbanized Area"
182590.54033432575,"Lewiston, ID--WA Urbanized Area",182590.54033432575,"Lewiston, ID--WA Urbanized Area"
105858.58094122157,"Lewiston, ID--WA Urbanized Area",105858.58094122157,"Lewiston, ID--WA Urbanized Area"
169400.6563823986,"Lewiston, ID--WA Urbanized Area",169400.6563823986,"Lewiston, ID--WA Urbanized Area"
185866.93710168064,"Lewiston, ID--WA Urbanized Area",185866.93710168064,"Lewiston, ID--WA Urbanized Area"
141891.91381897242,"Lewiston, ID--WA Urbanized Area",141891.91381897242,"Lewiston, ID--WA Urbanized Area"
182590.54033432575,"Lewiston, ID--WA Urbanized Area",182590.54033432575,"Lewiston, ID--WA Urbanized Area"
105858.58094122157,"Lewiston, ID--WA Urbanized Area",105858.58094122157,"Lewiston, ID--WA Urbanized Area"
105858.58094122157,"Lewiston, ID--WA Urbanized Area",105858.58094122157,"Lewiston, ID--WA Urbanized Area"
169300.63505344055,"Lewiston, ID--WA Urbanized Area",169300.63505344055,"Lewiston, ID--WA Urbanized Area"
94811.67436124603,"Lewiston, ID--WA Urbanized Area",94811.67436124603,"Lewiston, ID--WA Urbanized Area"
170575.90411769683,"Lewiston, ID--WA Urbanized Area",170575.90411769683,"Lewiston, ID--WA Urbanized Area"
94811.67436124603,"Lewiston, ID--WA Urbanized Area",94811.67436124603,"Lewiston, ID--WA Urbanized Area"
182590.54033432575,"Lewiston, ID--WA Urbanized Area",182590.54033432575,"Lewiston, ID--WA Urbanized Area"
158409.46905216997,"Lewiston, ID--WA Urbanized Area",158409.46905216997,"Lewiston, ID--WA Urbanized Area"
179458.87292972166,"Lewiston, ID--WA Urbanized Area",179458.87292972166,"Lewiston, ID--WA Urbanized Area"
101830.83472281643,"Lewiston, ID--WA Urbanized Area",101830.83472281643,"Lewiston, ID--WA Urbanized Area"
161612.599868087,"Bend, OR Urbanized Area",92956.31487276964,"Burns, OR Urban Cluster"
105513.31263154981,"Bend, OR Urbanized Area",68398.00802624087,"Prineville, OR Urban Cluster"
145514.96668304875,"Walla Walla, WA--OR Urbanized Area",53034.671513707355,"Baker City, OR Urban Cluster"
167627.46970355336,"Walla Walla, WA--OR Urbanized Area",83975.55428644034,"Baker City, OR Urban Cluster"
117486.29000237003,"Bend, OR Urbanized Area",76168.22245013517,"Prineville, OR Urban Cluster"
117486.29000237003,"Bend, OR Urbanized Area",76168.22245013517,"Prineville, OR Urban Cluster"
117486.29000237003,"Bend, OR Urbanized Area",76168.22245013517,"Prineville, OR Urban Cluster"
111691.89704193216,"Bend, OR Urbanized Area",70150.66744239075,"Prineville, OR Urban Cluster"
100444.413439271,"Bend, OR Urbanized Area",58921.46985052552,"Prineville, OR Urban Cluster"
99973.90576316284,"Bend, OR Urbanized Area",58565.944254656744,"Prineville, OR Urban Cluster"
183107.94502070677,"Walla Walla, WA--OR Urbanized Area",79492.8002809124,"Burns, OR Urban Cluster"
183303.2986423939,"Walla Walla, WA--OR Urbanized Area",79409.07467305007,"Burns, OR Urban Cluster"
151588.75594211582,"Walla Walla, WA--OR Urbanized Area",82969.4921378325,"Baker City, OR Urban Cluster"
142568.7977077983,"Kennewick--Pasco, WA Urbanized Area",96224.17587902528,"Pendleton, OR Urban Cluster"
161885.10085197544,"Bend, OR Urbanized Area",94046.95407965124,"Burns, OR Urban Cluster"
139615.189996076,"Kennewick--Pasco, WA Urbanized Area",95417.20746891982,"Pendleton, OR Urban Cluster"
154197.47771240972,"Bend, OR Urbanized Area",110541.82179019373,"Pendleton, OR Urban Cluster"
111704.29299997323,"Bend, OR Urbanized Area",70230.67657508301,"Prineville, OR Urban Cluster"
100531.97078757889,"Bend, OR Urbanized Area",58718.65422969263,"Prineville, OR Urban Cluster"
100531.97078757889,"Bend, OR Urbanized Area",58718.65422969263,"Prineville, OR Urban Cluster"
100531.97078757889,"Bend, OR Urbanized Area",58718.65422969263,"Prineville, OR Urban Cluster"
100531.97078757889,"Bend, OR Urbanized Area",58718.65422969263,"Prineville, OR Urban Cluster"
92901.2440933357,"Bend, OR Urbanized Area",51022.32319556851,"Prineville, OR Urban Cluster"
117486.29000237003,"Bend, OR Urbanized Area",76168.22245013517,"Prineville, OR Urban Cluster"
100531.97078757889,"Bend, OR Urbanized Area",58718.65422969263,"Prineville, OR Urban Cluster"
172556.9778058177,"Walla Walla, WA--OR Urbanized Area",90472.21767066186,"Burns, OR Urban Cluster"
172556.9778058177,"Walla Walla, WA--OR Urbanized Area",90472.21767066186,"Burns, OR Urban Cluster"
172556.9778058177,"Walla Walla, WA--OR Urbanized Area",90472.21767066186,"Burns, OR Urban Cluster"
171429.92295567665,"Bend, OR Urbanized Area",90428.28193558136,"Burns, OR Urban Cluster"
98541.3386087748,"Kennewick--Pasco, WA Urbanized Area",49718.81160161631,"Boardman, OR Urban Cluster"
115597.15414444718,"Kennewick--Pasco, WA Urbanized Area",62107.06881438969,"Goldendale, WA Urban Cluster"
115700.71497175531,"Kennewick--Pasco, WA Urbanized Area",66558.7664364682,"Boardman, OR Urban Cluster"
147201.4295501813,"Walla Walla, WA--OR Urbanized Area",100002.50559167707,"Pendleton, OR Urban Cluster"
303613.89887433284,"Lewiston, ID--WA Urbanized Area",241464.4663948619,"Weiser, ID--OR Urban Cluster"
292392.66562969267,"Lewiston, ID--WA Urbanized Area",235881.68479452372,"Weiser, ID--OR Urban Cluster"
306737.35275438643,"Lewiston, ID--WA Urbanized Area",244453.76555918847,"Weiser, ID--OR Urban Cluster"
310127.38948559796,"Lewiston, ID--WA Urbanized Area",245597.9212503837,"Weiser, ID--OR Urban Cluster"
310127.38948559796,"Lewiston, ID--WA Urbanized Area",245597.9212503837,"Weiser, ID--OR Urban Cluster"
310127.38948559796,"Lewiston, ID--WA Urbanized Area",245597.9212503837,"Weiser, ID--OR Urban Cluster"
310861.9230254073,"Lewiston, ID--WA Urbanized Area",245464.73250235038,"Weiser, ID--OR Urban Cluster"
319450.0849688913,"Lewiston, ID--WA Urbanized Area",250315.76838989786,"Weiser, ID--OR Urban Cluster"
319450.0849688913,"Lewiston, ID--WA Urbanized Area",250315.76838989786,"Weiser, ID--OR Urban Cluster"
308935.31023105874,"Lewiston, ID--WA Urbanized Area",244020.9492363157,"Weiser, ID--OR Urban Cluster"
309819.6786456875,"Lewiston, ID--WA Urbanized Area",242967.7622440837,"Weiser, ID--OR Urban Cluster"
308935.31023105874,"Lewiston, ID--WA Urbanized Area",244020.9492363157,"Weiser, ID--OR Urban Cluster"
313385.1473565134,"Lewiston, ID--WA Urbanized Area",247705.63843781545,"Weiser, ID--OR Urban Cluster"
315312.7010497886,"Lewiston, ID--WA Urbanized Area",249164.63632949322,"Weiser, ID--OR Urban Cluster"
318714.737011549,"Lewiston, ID--WA Urbanized Area",176179.75585390007,"Weiser, ID--OR Urban Cluster"
318714.737011549,"Lewiston, ID--WA Urbanized Area",176179.75585390007,"Weiser, ID--OR Urban Cluster"
280582.0293402124,"Lewiston, ID--WA Urbanized Area",181173.9636950433,"Weiser, ID--OR Urban Cluster"
98702.08239717077,"Wenatchee, WA Urbanized Area",10775.499422888914,"Omak, WA Urban Cluster"
103090.2759740032,"Wenatchee, WA Urbanized Area",40288.83077720628,"Omak, WA Urban Cluster"
103090.2759740032,"Wenatchee, WA Urbanized Area",40288.83077720628,"Omak, WA Urban Cluster"
103090.2759740032,"Wenatchee, WA Urbanized Area",40288.83077720628,"Omak, WA Urban Cluster"
103090.2759740032,"Wenatchee, WA Urbanized Area",40288.83077720628,"Omak, WA Urban Cluster"
106156.40442420276,"Wenatchee, WA Urbanized Area",42366.80430755952,"Omak, WA Urban Cluster"
106156.40442420276,"Wenatchee, WA Urbanized Area",42366.80430755952,"Omak, WA Urban Cluster"
106156.40442420276,"Wenatchee, WA Urbanized Area",42366.80430755952,"Omak, WA Urban Cluster"
104187.25798738215,"Wenatchee, WA Urbanized Area",40471.71142884125,"Omak, WA Urban Cluster"
103090.2759740032,"Wenatchee, WA Urbanized Area",40288.83077720628,"Omak, WA Urban Cluster"
103090.2759740032,"Wenatchee, WA Urbanized Area",40288.83077720628,"Omak, WA Urban Cluster"
92238.11330311518,"Lewiston, ID--WA Urbanized Area",92238.11330311518,"Lewiston, ID--WA Urbanized Area"
96140.35312067607,"Lewiston, ID--WA Urbanized Area",96140.35312067607,"Lewiston, ID--WA Urbanized Area"
95329.96684905386,"Lewiston, ID--WA Urbanized Area",95329.96684905386,"Lewiston, ID--WA Urbanized Area"
93308.80282284501,"Lewiston, ID--WA Urbanized Area",93308.80282284501,"Lewiston, ID--WA Urbanized Area"
102856.55909213756,"Lewiston, ID--WA Urbanized Area",102856.55909213756,"Lewiston, ID--WA Urbanized Area"
93308.80282284501,"Lewiston, ID--WA Urbanized Area",93308.80282284501,"Lewiston, ID--WA Urbanized Area"
93308.80282284501,"Lewiston, ID--WA Urbanized Area",93308.80282284501,"Lewiston, ID--WA Urbanized Area"
93291.59231351882,"Lewiston, ID--WA Urbanized Area",93291.59231351882,"Lewiston, ID--WA Urbanized Area"
97408.29086960717,"Lewiston, ID--WA Urbanized Area",97408.29086960717,"Lewiston, ID--WA Urbanized Area"
103107.28314211094,"Lewiston, ID--WA Urbanized Area",103107.28314211094,"Lewiston, ID--WA Urbanized Area"
104754.550125996,"Lewiston, ID--WA Urbanized Area",104754.550125996,"Lewiston, ID--WA Urbanized Area"
64656.06243778808,"Longview, WA--OR Urbanized Area",1647.6013353808983,"Astoria, OR Urban Cluster"
65544.95565346962,"Longview, WA--OR Urbanized Area",2972.263648545975,"Astoria, OR Urban Cluster"
65544.95565346962,"Longview, WA--OR Urbanized Area",2972.263648545975,"Astoria, OR Urban Cluster"
1085.3921966658747,"Longview, WA--OR Urbanized Area",1085.3921966658747,"Longview, WA--OR Urbanized Area"
55070.778285031745,"Longview, WA--OR Urbanized Area",1542.320015015565,"Astoria, OR Urban Cluster"
65544.95565346962,"Longview, WA--OR Urbanized Area",2972.263648545975,"Astoria, OR Urban Cluster"
55070.778285031745,"Longview, WA--OR Urbanized Area",1542.320015015565,"Astoria, OR Urban Cluster"
55070.778285031745,"Longview, WA--OR Urbanized Area",1542.320015015565,"Astoria, OR Urban Cluster"
55070.778285031745,"Longview, WA--OR Urbanized Area",1542.320015015565,"Astoria, OR Urban Cluster"
38086.66155252301,"Longview, WA--OR Urbanized Area",17772.171960615353,"Astoria, OR Urban Cluster"
38086.66155252301,"Longview, WA--OR Urbanized Area",17772.171960615353,"Astoria, OR Urban Cluster"
38086.66155252301,"Longview, WA--OR Urbanized Area",17772.171960615353,"Astoria, OR Urban Cluster"
1085.3921966658747,"Longview, WA--OR Urbanized Area",1085.3921966658747,"Longview, WA--OR Urbanized Area"
1085.3921966658747,"Longview, WA--OR Urbanized Area",1085.3921966658747,"Longview, WA--OR Urbanized Area"
1085.3921966658747,"Longview, WA--OR Urbanized Area",1085.3921966658747,"Longview, WA--OR Urbanized Area"
1085.3921966658747,"Longview, WA--OR Urbanized Area",1085.3921966658747,"Longview, WA--OR Urbanized Area"
56883.61625224894,"Longview, WA--OR Urbanized Area",9041.060520640998,"Astoria, OR Urban Cluster"
65544.95565346962,"Longview, WA--OR Urbanized Area",2972.263648545975,"Astoria, OR Urban Cluster"
27526.353849953357,"Longview, WA--OR Urbanized Area",27526.353849953357,"Longview, WA--OR Urbanized Area"
27526.353849953357,"Longview, WA--OR Urbanized Area",27526.353849953357,"Longview, WA--OR Urbanized Area"
27526.353849953357,"Longview, WA--OR Urbanized Area",27526.353849953357,"Longview, WA--OR Urbanized Area"
128401.13803878873,"Lewiston, ID--WA Urbanized Area",128401.13803878873,"Lewiston, ID--WA Urbanized Area"
131056.03770584989,"Lewiston, ID--WA Urbanized Area",131056.03770584989,"Lewiston, ID--WA Urbanized Area"
128401.13803878873,"Lewiston, ID--WA Urbanized Area",128401.13803878873,"Lewiston, ID--WA Urbanized Area"
119566.90274060161,"Lewiston, ID--WA Urbanized Area",119566.90274060161,"Lewiston, ID--WA Urbanized Area"
129011.4849561858,"Lewiston, ID--WA Urbanized Area",129011.4849561858,"Lewiston, ID--WA Urbanized Area"
123574.33761843012,"Lewiston, ID--WA Urbanized Area",123574.33761843012,"Lewiston, ID--WA Urbanized Area"
