project_id,worksite_id,project_year,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,geometry
OWRI - OR_20060546,OWRI - OR_20060546-WS-5,2006,OR,UPPER MCKAY CREEK,MCKAY CREEK,DESCHUTES,DESCHUTES,OWRI,206561.71720586807,FALSE,41013,Crook,41,0.021984216459977453,0,7.51597143930853e-4,0.07384441939120631,0.27452085682074406,0.02461480646373544,0.11104847801578353,0.1897782788425404,0,0.024426907177752723,0.013152950018789928,0.029500187899285983,0,0.027245396467493424,0,0.080608793686584,0,0.08887636226982337,0.0396467493423525,42,42,42,42,42,42,42,26.01,Little McKay Creek,Steelhead,Spawning and rearing,26.01,1243,17070305000268,460,4.56336212,8.3,7,5,N,Y,"c(-120.713048, 44.473669)"
OWRI - OR_20060546,OWRI - OR_20060546-WS-6,2006,OR,UPPER MCKAY CREEK,MCKAY CREEK,DESCHUTES,DESCHUTES,OWRI,206561.71720586807,FALSE,41013,Crook,41,0.021984216459977453,0,7.51597143930853e-4,0.07384441939120631,0.27452085682074406,0.02461480646373544,0.11104847801578353,0.1897782788425404,0,0.024426907177752723,0.013152950018789928,0.029500187899285983,0,0.027245396467493424,0,0.080608793686584,0,0.08887636226982337,0.0396467493423525,42,42,42,42,42,42,42,3.31,Little McKay Creek,Steelhead,Spawning and rearing,3.31,1243,17070305000268,460,0.36053053,36.53,5,5,Y,Y,"c(-120.714021, 44.46971)"
OWRI - OR_20060546,OWRI - OR_20060546-WS-7,2006,OR,UPPER MCKAY CREEK,MCKAY CREEK,DESCHUTES,DESCHUTES,OWRI,206561.71720586807,FALSE,41013,Crook,41,0.021984216459977453,0,7.51597143930853e-4,0.07384441939120631,0.27452085682074406,0.02461480646373544,0.11104847801578353,0.1897782788425404,0,0.024426907177752723,0.013152950018789928,0.029500187899285983,0,0.027245396467493424,0,0.080608793686584,0,0.08887636226982337,0.0396467493423525,42,42,42,42,42,42,42,3.34,Little McKay Creek,Steelhead,Spawning and rearing,3.34,1243,17070305000268,460,0.36053053,36.49,5,5,Y,Y,"c(-120.714015, 44.469732)"
OWRI - OR_20060555,OWRI - OR_20060555-WS-1,2004,OR,UPPER WILLOW CREEK,WILLOW CREEK,DESCHUTES,DESCHUTES,OWRI,180949.43021952745,FALSE,41013,Crook,41,0.03756786102062975,0,0,0.05863192182410423,0.2803474484256243,0.028664495114006514,0.11031487513572204,0.18892508143322476,0,0.02236699239956569,0,0.02301845819761129,0,0.026275787187839305,0,0.09728555917481,0.00499457111834962,0.08121606948968513,0.040390879478827364,71,71,71,71,71,71,71,4750.89,Foley Creek,Steelhead,NA,6.46,1036,17070306001621,460,3.54515529,49.78,7,5,N,Y,"c(-120.824722, 44.515733)"
OWRI - OR_20060570,OWRI - OR_20060570-WS-1,2006,OR,BEAR CREEK,MIDDLE CHEWAUCAN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,OWRI,879786.0932506141,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,42,42,42,42,42,42,42,-999.99,NA,NA,NA,30.76,2611,17120006000052,460,1.85642171,54.83,7,5,N,Y,"c(-120.669715, 42.6387)"
OWRI - OR_20060570,OWRI - OR_20060570-WS-2,2006,OR,BEAR CREEK,MIDDLE CHEWAUCAN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,OWRI,879786.0932506141,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,42,42,42,42,42,42,42,-999.99,NA,NA,NA,5.69,2611,17120006000052,460,3.66226864,41.19,6,5,N,Y,"c(-120.664283, 42.635443)"
OWRI - OR_20060601,OWRI - OR_20060601-WS-1,2004,OR,LOWER PINE CREEK,LOWER JOHN DAY RIVER/MUDDY CREEK,JOHN DAY,JOHN DAY,OWRI,89639.83301286967,TRUE,41069,Wheeler,41,0.0196078431372549,NA,0,0,NA,0,0,0,NA,0.1568627450980392,0.35294117647058826,NA,NA,0,0,0,0.0196078431372549,0.45098039215686275,0,21,21,21,21,21,21,21,3.84,Pine Creek,Steelhead,Spawning and rearing,3.84,1036,17070204000465,460,2.01151204,6.78,5,5,N,Y,"c(-120.441343, 44.910008)"
OWRI - OR_20060636,OWRI - OR_20060636-WS-1,2002,OR,LOWER LADD CREEK,LADD CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,172460.8855960173,TRUE,41061,Union,41,0.01833285591521054,0,0,0.04411343454597536,0.194786594099112,0.03924376969349756,0.20266399312517902,0.026496705814952736,0.027069607562303064,0.02792896018332856,0.008450300773417359,0.032798625035806356,0,0.023918647951876253,0,0.16571183042108278,0.0097393297049556,0.13348610713262676,0.045259238040676025,22,22,22,22,22,22,22,12.12,NA,Steelhead,Spawning and rearing,12.12,3653.9,17060104007082,460,1.65514064,0.67,6,5,Y,Y,"c(-118.014543, 45.245782)"
OWRI - OR_20060636,OWRI - OR_20060636-WS-2,2002,OR,LOWER LADD CREEK,LADD CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,172460.8855960173,TRUE,41061,Union,41,0.01833285591521054,0,0,0.04411343454597536,0.194786594099112,0.03924376969349756,0.20266399312517902,0.026496705814952736,0.027069607562303064,0.02792896018332856,0.008450300773417359,0.032798625035806356,0,0.023918647951876253,0,0.16571183042108278,0.0097393297049556,0.13348610713262676,0.045259238040676025,21,21,21,21,21,21,21,9.23,NA,Steelhead,Spawning and rearing,9.23,3653.9,17060104007082,460,0.11511583,0.53,6,5,Y,Y,"c(-118.014357, 45.255911)"
OWRI - OR_20060644,OWRI - OR_20060644-WS-1,2006,OR,MIDDLE CHESNIMNUS CREEK,CHESNIMNUS CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,327321.2203800086,FALSE,41063,Wallowa,41,0.04803788903924222,NA,0,0.10284167794316644,0,0,0.2672530446549391,0.044654939106901215,0,0.08998646820027063,0,0.05412719891745602,NA,0,0.009472259810554804,0.22868741542625168,0,0.10622462787550745,0.04871447902571042,42,42,42,42,42,42,42,5.71,Billy Creek,Steelhead,Spawning and rearing,5.71,934.2,17060106000357,460,1.56853724,26.22,5,5,Y,Y,"c(-116.993818, 45.761948)"
OWRI - OR_20060644,OWRI - OR_20060644-WS-2,2006,OR,MIDDLE CHESNIMNUS CREEK,CHESNIMNUS CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,327321.2203800086,FALSE,41063,Wallowa,41,0.04803788903924222,NA,0,0.10284167794316644,0,0,0.2672530446549391,0.044654939106901215,0,0.08998646820027063,0,0.05412719891745602,NA,0,0.009472259810554804,0.22868741542625168,0,0.10622462787550745,0.04871447902571042,42,42,42,42,42,42,42,0.96,Billy Creek,Steelhead,Spawning and rearing,0.96,934.2,17060106000357,460,1.56853724,18.26,5,5,Y,Y,"c(-116.993901, 45.761893)"
OWRI - OR_20060644,OWRI - OR_20060644-WS-3,2006,OR,MIDDLE CHESNIMNUS CREEK,CHESNIMNUS CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,327321.2203800086,FALSE,41063,Wallowa,41,0.04803788903924222,NA,0,0.10284167794316644,0,0,0.2672530446549391,0.044654939106901215,0,0.08998646820027063,0,0.05412719891745602,NA,0,0.009472259810554804,0.22868741542625168,0,0.10622462787550745,0.04871447902571042,42,42,42,42,42,42,42,11.57,Billy Creek,Steelhead,Spawning and rearing,11.57,934.2,17060106000357,460,1.56853724,8.85,5,5,Y,Y,"c(-116.994054, 45.761969)"
OWRI - OR_20060644,OWRI - OR_20060644-WS-4,2006,OR,MIDDLE CHESNIMNUS CREEK,CHESNIMNUS CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,327321.2203800086,FALSE,41063,Wallowa,41,0.04803788903924222,NA,0,0.10284167794316644,0,0,0.2672530446549391,0.044654939106901215,0,0.08998646820027063,0,0.05412719891745602,NA,0,0.009472259810554804,0.22868741542625168,0,0.10622462787550745,0.04871447902571042,42,42,42,42,42,42,42,13.2,Billy Creek,Steelhead,Spawning and rearing,13.2,934.2,17060106000357,460,1.56853724,20.72,5,5,Y,Y,"c(-116.993909, 45.762004)"
OWRI - OR_20060644,OWRI - OR_20060644-WS-5,2006,OR,MIDDLE CHESNIMNUS CREEK,CHESNIMNUS CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,327321.2203800086,FALSE,41063,Wallowa,41,0.04803788903924222,NA,0,0.10284167794316644,0,0,0.2672530446549391,0.044654939106901215,0,0.08998646820027063,0,0.05412719891745602,NA,0,0.009472259810554804,0.22868741542625168,0,0.10622462787550745,0.04871447902571042,42,42,42,42,42,42,42,8.45,Billy Creek,Steelhead,Spawning and rearing,8.45,934.2,17060106000357,460,1.56853724,20.54,5,5,Y,Y,"c(-116.993898, 45.761962)"
OWRI - OR_20060650,OWRI - OR_20060650-WS-1,2006,OR,SYCAN MARSH,SYCAN RIVER AT SYCAN MARSH,KLAMATH,KLAMATH,OWRI,171386.13990645515,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,90,90,90,90,90,90,90,0.94,Long Creek,Steelhead,NA,0.94,625,18010202000289,460,1.57364976,407.32,5,5,N,Y,"c(-121.176249, 42.829923)"
OWRI - OR_20060650,OWRI - OR_20060650-WS-2,2006,OR,SYCAN MARSH,SYCAN RIVER AT SYCAN MARSH,KLAMATH,KLAMATH,OWRI,171386.13990645515,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,52,52,52,52,52,52,52,1.63,Long Creek,Steelhead,NA,1.63,3260,18010202001718,460,0,66.66,7,5,N,Y,"c(-121.144528, 42.818242)"
OWRI - OR_20060650,OWRI - OR_20060650-WS-3,2006,OR,SYCAN MARSH,SYCAN RIVER AT SYCAN MARSH,KLAMATH,KLAMATH,OWRI,171386.13990645515,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,95,95,95,95,95,95,95,100.71,Long Creek,Steelhead,NA,8.42,491,18010202003673,460,0,351.33,7,5,N,Y,"c(-121.141184, 42.816891)"
OWRI - OR_20060650,OWRI - OR_20060650-WS-4,2006,OR,SYCAN MARSH,SYCAN RIVER AT SYCAN MARSH,KLAMATH,KLAMATH,OWRI,171386.13990645515,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,90,90,90,90,90,90,90,5.2,Long Creek,Steelhead,NA,5.2,880,18010202002518,460,1.57364976,95.31,5,5,N,Y,"c(-121.182368, 42.828458)"
OWRI - OR_20060658,OWRI - OR_20060658-WS-1,2006,OR,UPPER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,68955.35775492359,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,90,90,90,90,90,90,90,55.43,Wildcat Creek,Coho salmon,Spawning and rearing,55.43,380,17100206000155,460,3.08053493,52.01,7,5,N,Y,"c(-123.477961, 43.992548)"
OWRI - OR_20060658,OWRI - OR_20060658-WS-2,2006,OR,UPPER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,68955.35775492359,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,42,42,42,42,42,42,42,68.3,Wildcat Creek,Coho salmon,Spawning and rearing,23.65,205,17100206011021,460,2.62165689,161.35,7,5,N,Y,"c(-123.474528, 43.991257)"
OWRI - OR_20060658,OWRI - OR_20060658-WS-3,2006,OR,UPPER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,68955.35775492359,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,21,21,21,21,21,21,21,51.43,Wildcat Creek,Coho salmon,Spawning and rearing,51.43,201,17100206000154,460,1.61119902,0.3,7,5,N,Y,"c(-123.477872, 44.018193)"
OWRI - OR_20060658,OWRI - OR_20060658-WS-4,2006,OR,UPPER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,68955.35775492359,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,90,90,90,90,90,90,90,3.64,Wildcat Creek,Steelhead,Spawning and rearing,3.64,338,17100206000154,460,3.08053493,94.9,7,5,N,Y,"c(-123.47807, 43.994214)"
OWRI - OR_20060658,OWRI - OR_20060658-WS-5,2006,OR,UPPER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,68955.35775492359,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,90,90,90,90,90,90,90,38.03,Wildcat Creek,Steelhead,Spawning and rearing,38.03,453,17100206000154,460,2.41652536,68.17,7,5,N,Y,"c(-123.481002, 44.015497)"
OWRI - OR_20060659,OWRI - OR_20060659-WS-1,2006,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,51356.34285714286,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,21,21,21,21,21,21,21,8.96,Pugh Creek,Coho salmon,Spawning and rearing,25.77,158.67,17100206000457,460,6.63842678,6.32,7,5,N,Y,"c(-123.594982, 43.931987)"
OWRI - OR_20060659,OWRI - OR_20060659-WS-2,2006,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,51356.34285714286,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,21,21,21,21,21,21,21,30.51,Pugh Creek,Steelhead,Spawning and rearing,20.38,151.67,17100206044445,460,6.63842678,1.65,7,5,N,Y,"c(-123.597718, 43.931305)"
OWRI - OR_20060659,OWRI - OR_20060659-WS-3,2006,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,51356.34285714286,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,42,42,42,42,42,42,42,17.79,Pugh Creek,Coho salmon,Spawning and rearing,15.08,133.84,17100206000457,460,4.94035387,162.7,7,5,N,Y,"c(-123.593924, 43.933169)"
OWRI - OR_20060659,OWRI - OR_20060659-WS-4,2006,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,51356.34285714286,TRUE,41039,Lane,41,0.011991815110321527,0.0017131164443316466,0.0012451818600003172,0.0626715099217994,0.16665609187380043,0.04656345668829212,0.16961439017813237,0.02342052250051552,0.018320828640768998,0.04037720286153895,0.020930158780514886,0.055842837428421874,0.008042129974779119,0.05849975413606586,0.013490791999111717,0.14268039274780706,0.01673460971083229,0.10041558935964341,0.040789619783322496,21,21,21,21,21,21,21,15.29,Pugh Creek,Steelhead,Spawning and rearing,11.04,121.59,17100206000457,460,6.63842678,13.69,7,5,N,Y,"c(-123.596535, 43.931623)"
OWRI - OR_20060664,OWRI - OR_20060664-WS-1,2006,OR,PINE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,27453.165985204927,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,42,42,42,42,42,42,42,-999.99,NA,NA,NA,24.17,1379,18020001000661,460,6.93809462,26.36,5,5,N,Y,"c(-120.26909, 42.015059)"
OWRI - OR_20060664,OWRI - OR_20060664-WS-2,2006,OR,PINE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,27453.165985204927,TRUE,41037,Lake,41,0.024311183144246355,0,0.01053484602917342,0.04862236628849271,0.23905996758508913,0.04294975688816856,0.18638573743922204,0,0,0.02593192868719611,0,0.051053484602917344,NA,0.01620745542949757,0,0.1952998379254457,0,0.12236628849270664,0.03727714748784441,42,42,42,42,42,42,42,-999.99,NA,NA,NA,24.17,1379,18020001000661,460,6.93809462,26.36,5,5,N,Y,"c(-120.26909, 42.015059)"
OWRI - OR_20060668,OWRI - OR_20060668-WS-1,2005,OR,UPPER LADD CREEK,LADD CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,42802.27661807647,TRUE,41061,Union,41,0.019295774647887325,0,0,0.060985915492957746,0.20464788732394365,0.03718309859154929,0.19253521126760564,0.029154929577464787,0.020845070422535212,0.03549295774647887,0.009859154929577466,0.03183098591549296,0,0.03563380281690141,0,0.153943661971831,0.013943661971830987,0.10943661971830985,0.0452112676056338,52,52,52,52,52,52,52,321.31,Ladd Creek,Steelhead,Spawning and rearing,89.48,921,17060104001014,460,4.8668499,86.03,7,5,N,Y,"c(-118.050871, 45.196196)"
OWRI - OR_20060670,OWRI - OR_20060670-WS-1,2004,OR,SERVICE CREEK,LOWER JOHN DAY RIVER/SERVICE CREEK,JOHN DAY,JOHN DAY,OWRI,55845.66102414684,TRUE,41069,Wheeler,41,0.0196078431372549,NA,0,0,NA,0,0,0,NA,0.1568627450980392,0.35294117647058826,NA,NA,0,0,0,0.0196078431372549,0.45098039215686275,0,21,21,21,21,21,21,21,3.62,Service Creek,Steelhead,Spawning and rearing,3.62,1034,17070204000446,460,1.86433411,6.78,7,5,N,Y,"c(-120.048683, 44.879924)"
OWRI - OR_20060671,OWRI - OR_20060671-WS-1,2006,OR,UPPER WHISKEY CREEK,MIDDLE WALLOWA RIVER,LOWER SNAKE,LOWER SNAKE,OWRI,40550.4554051991,TRUE,41063,Wallowa,41,0.04803788903924222,NA,0,0.10284167794316644,0,0,0.2672530446549391,0.044654939106901215,0,0.08998646820027063,0,0.05412719891745602,NA,0,0.009472259810554804,0.22868741542625168,0,0.10622462787550745,0.04871447902571042,42,42,42,42,42,42,42,58.51,North Fork Whisky Creek,Steelhead,Spawning and rearing,58.51,682,17060105000314,460,2.41184902,82.84,7,5,N,Y,"c(-117.333016, 45.613857)"
OWRI - OR_20060672,OWRI - OR_20060672-WS-1,2006,OR,GRANDE RONDE RIVER-COLEMAN RIDGE,GRANDE RONDE RIVER/BEAVER CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,100029.61242453262,TRUE,41061,Union,41,0.01375,0,0,0.06569444444444444,0.20097222222222222,0.034583333333333334,0.18930555555555556,0.03194444444444444,0.022916666666666665,0.03625,0.021527777777777778,0.03375,NA,0.02638888888888889,0,0.15680555555555556,0,0.11888888888888889,0.04722222222222222,21,21,21,21,21,21,21,54.67,Grande Ronde River,Chinook salmon,Rearing and migration,12.52,2047,17060104000842,460,0.13912702,3.49,3,3,Y,Y,"c(-118.23815, 45.329668)"
OWRI - OR_20060678,OWRI - OR_20060678-WS-1,2006,OR,HUBBARD CREEK,NEW_RIVER_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,7297.061248282467,TRUE,41015,Curry,41,0.021362994350282487,0.010240112994350282,0,0.10646186440677965,0.11352401129943503,0.009357344632768362,0.2108050847457627,0.01518361581920904,0.017478813559322032,0.04290254237288135,0.0245409604519774,0.0245409604519774,0,0.04943502824858757,0,0.1375353107344633,0,0.1875,0.02913135593220339,22,22,22,22,22,22,22,1808.09,North Fork Hubbard Creek,Steelhead,Spawning and rearing,12.39,1932,17100306024457,460,1.86166048,3.49,6,5,Y,Y,"c(-124.499143, 42.773468)"
OWRI - OR_20060692,OWRI - OR_20060692-WS-1,2006,OR,YAQUINA RIVER-YOUNG CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,53914.68005718172,TRUE,41041,Lincoln,41,0.015566211729988934,0,0,0.0648469199557359,0.07790483216525268,0.017115455551457028,0.22102545186278127,0.017926964219845076,0,0.023755071929177425,0.03305053485798598,0.024123939505717448,0,0.06433050534857986,0,0.11774253043157507,0,0.2783474732571007,0.044264109184802655,43,43,43,43,43,43,43,2.72,Unnamed trib to Little Yaquina River,Coho salmon,Spawning and rearing,2.72,229,17100204003954,460,3.87012529,155.6,7,5,N,Y,"c(-123.610084, 44.686479)"
